asv,asv_len,best_cosine,abundance,midas_genus,besthit_genus,genus_best_concordant,genus_any20_concordant,genus_evaluable,midas_family,besthit_family,family_best_concordant,family_any20_concordant,family_evaluable,midas_order,besthit_order,order_best_concordant,order_any20_concordant,order_evaluable,midas_class,besthit_class,class_best_concordant,class_any20_concordant,class_evaluable,midas_phylum,besthit_phylum,phylum_best_concordant,phylum_any20_concordant,phylum_evaluable
12c4d8754760f15901f8f34abc31b0fb,375,0.9941,0.013378,Singulisphaera,,False,False,True,Isosphaeraceae,Planctomycetaceae,False,True,True,Isosphaerales,Planctomycetales,False,True,True,Planctomycetes,Planctomycetia,False,False,True,Planctomycetota,Planctomycetota,True,True,True
12dc1bdd886707976d28e273b2a34a43,372,0.998,0.019516,midas_g_118,,False,False,False,C2U,,False,False,True,Rhizobiales,,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
12e4c6e2516424f6ea2a1215fc9d414a,374,0.9985,0.013142,nan,Bdellovibrio,False,False,False,Bdellovibrionaceae,Pseudobdellovibrionaceae,False,False,True,Bdellovibrionales,Bdellovibrionales,True,True,True,Bdellovibrionia,Bdellovibrionia,True,True,True,Bdellovibrionota,Bdellovibrionota,True,True,True
12ef51c9e901a268bb67bc5efdbb6e09,374,0.999,0.001067,Pir4_lineage,Botrimarina,False,False,True,Pirellulaceae,Lacipirellulaceae,False,True,True,Pirellulales,Pirellulales,True,True,True,Planctomycetes,Planctomycetia,False,False,True,Planctomycetota,Planctomycetota,True,True,True
1306d9cfe704f6bdcddfe25f82a5cd13,374,0.999,0.001019,Ca_Pachofilum,,False,False,True,midas_f_105,,False,False,False,1-20,,False,False,True,Anaerolineae,,False,True,True,Chloroflexi,Minisyncoccota,False,True,True
130d90d91829e454e1cb23251955ac07,373,0.9976,0.001752,midas_g_59,,False,False,False,Sphingomonadaceae,,False,True,True,Sphingomonadales,Sphingomonadales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
131f308f08428ac06cad70ff76e3fccc,370,0.9985,0.061501,midas_g_10471,Candidatus Accumulibacter,False,False,False,Prolixibacteraceae,,False,True,True,Bacteroidales,,False,True,True,Bacteroidia,Betaproteobacteria,False,True,True,Bacteroidota,Pseudomonadota,False,True,True
13288a36683e4da1131c8990461fabda,372,0.9912,0.000996,Pirellula,Aeoliella,False,False,True,Pirellulaceae,Lacipirellulaceae,False,True,True,Pirellulales,Pirellulales,True,True,True,Planctomycetes,Planctomycetia,False,False,True,Planctomycetota,Planctomycetota,True,True,True
134a84e942558612151fa686c69e261f,376,1.0,0.001054,midas_g_29983,,False,False,False,Flexifilaceae,,False,False,True,SBR1031,,False,False,True,Anaerolineae,Anaerolineae,True,True,True,Chloroflexi,Chloroflexota,True,True,True
13663a3ccc0f7f474d2aa288621d3871,391,0.9951,0.000188,Thauera,Thauera,True,True,True,Rhodocyclaceae,Zoogloeaceae,False,True,True,Burkholderiales,Rhodocyclales,False,True,True,Gammaproteobacteria,Betaproteobacteria,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
13732c9079b3fdac9873b75b73d84ff7,370,1.0,0.000357,Sphingobacterium,Sphingobacterium,True,True,True,Sphingobacteriaceae,Sphingobacteriaceae,True,True,True,Sphingobacteriales,Sphingobacteriales,True,True,True,Bacteroidia,Sphingobacteriia,False,True,True,Bacteroidota,Bacteroidota,True,True,True
1391a3651f9e004f94dd35ad90e87df1,391,0.9976,0.008242,Thauera,Thauera,True,True,True,Rhodocyclaceae,Zoogloeaceae,False,True,True,Burkholderiales,Rhodocyclales,False,False,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
13ab258d92f98eff7799af8efe4c2ad7,373,0.999,0.000794,Novosphingobium,Novosphingobium,True,True,True,Sphingomonadaceae,Sphingomonadaceae,True,True,True,Sphingomonadales,Sphingomonadales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
13bd694efa1a9c910bcb972ed31ed5f2,370,1.0,0.00465,OLB12,,False,False,True,Microscillaceae,,False,False,True,Cytophagales,Sphingobacteriales,False,True,True,Bacteroidia,Sphingobacteriia,False,False,True,Bacteroidota,Bacteroidota,True,True,True
13e3b1b496b1af3160c30eca62df9661,369,1.0,0.000375,Gallicola,Finegoldia,False,False,True,Family_XI,Peptoniphilaceae,False,False,True,Peptostreptococcales-Tissierellales,Tissierellales,False,False,True,Clostridia,Tissierellia,False,True,True,Firmicutes,Bacillota,True,True,True
140e40cb48f1dfbda216a1267bb28fc5,374,1.0,0.215637,Aquimonas,,False,True,True,Rhodanobacteraceae,Lysobacteraceae,False,True,True,Xanthomonadales,Lysobacterales,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
141ed0dbc1503f7d445e17f477dbd9ee,368,0.9912,0.044934,nan,Candidatus Hodgkinia,False,False,False,nan,,False,False,False,nan,Hyphomicrobiales,False,False,False,nan,Alphaproteobacteria,False,False,False,nan,Pseudomonadota,False,False,False
1453fec68d3cb7be3085a5c59878d361,396,0.9849,0.002404,midas_g_973,Streptomyces,False,False,False,midas_f_973,Streptomycetaceae,False,False,False,Subgroup_7,Kitasatosporales,False,False,True,Holophagae,Actinomycetes,False,True,True,Acidobacteriota,Actinomycetota,False,True,True
146fe893485cf515b8298065d3a8bfbd,390,0.9971,0.001426,Mesorhizobium,,False,True,True,Rhizobiaceae,,False,False,True,Rhizobiales,,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
148a86e63dcb9f5f09c071aa5e200438,373,0.999,0.022467,Methylomonas,Methylomonas,True,True,True,Methylomonadaceae,Methylococcaceae,False,False,True,Methylococcales,Methylococcales,True,True,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
1499644e9fc01a81d42f1ea861905292,373,1.0,0.030012,Sphingopyxis,Sphingopyxis,True,True,True,Sphingomonadaceae,Sphingopyxidaceae,False,True,True,Sphingomonadales,Sphingomonadales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
14ad508024c1f51a5c8c89d7788c5747,369,1.0,0.03005,midas_g_179,,False,False,False,PHOS-HE36,,False,False,True,Ignavibacteriales,Candidatus Obscuribacterales,False,True,True,Ignavibacteria,,False,True,True,Bacteroidota,Candidatus Melainabacteria,False,True,True
14b8a8d12ce7e6f2d491e25359e62b9b,370,0.9995,0.002381,midas_g_10639,Agriterribacter,False,False,False,Chitinophagaceae,Chitinophagaceae,True,True,True,Chitinophagales,Chitinophagales,True,True,True,Bacteroidia,Chitinophagia,False,False,True,Bacteroidota,Bacteroidota,True,True,True
14ba1f19338b039eaa6ddedfb7c78f7e,374,0.9995,0.003753,Ca_Pachofilum,,False,False,True,midas_f_105,,False,False,False,1-20,,False,False,True,Anaerolineae,,False,True,True,Chloroflexi,Minisyncoccota,False,True,True
14cdcd9e3388feffa85a3010738e11d3,372,0.999,0.105583,Paracoccus,Pseudogemmobacter,False,True,True,Rhodobacteraceae,Paracoccaceae,False,False,True,Rhodobacterales,Rhodobacterales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
14d2a94a12d09a88d90c4754ce23af60,344,0.9907,0.012745,nan,Pantoea,False,False,False,nan,Erwiniaceae,False,False,False,nan,Enterobacterales,False,False,False,nan,Gammaproteobacteria,False,False,False,nan,Pseudomonadota,False,False,False
14dd4534b6eebb9f4352281f133ae65b,370,0.9971,0.001594,Leadbetterella,Shewanella,False,False,True,Spirosomaceae,Shewanellaceae,False,False,True,Cytophagales,Alteromonadales,False,True,True,Bacteroidia,Gammaproteobacteria,False,True,True,Bacteroidota,Pseudomonadota,False,True,True
14f013032d3d55ac24bde620c2d8f945,370,0.9995,0.001512,Ferruginibacter,,False,True,True,Chitinophagaceae,,False,True,True,Chitinophagales,Chitinophagales,True,True,True,Bacteroidia,Chitinophagia,False,False,True,Bacteroidota,Bacteroidota,True,True,True
14f040827f3543f406b1ac0a1ccbce5b,372,0.9995,0.05377,nan,,False,False,False,Comamonadaceae,,False,True,True,Burkholderiales,Burkholderiales,True,True,True,Gammaproteobacteria,Betaproteobacteria,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
14fa88ee1a78fcc3067c7fa7cae1f6d3,370,0.999,0.023063,midas_g_6110,,False,False,False,Spirochaetaceae,,False,True,True,Spirochaetales,,False,True,True,Spirochaetia,,False,True,True,Spirochaetota,Bacillota,False,True,True
150625307cd503954ff7abb066c4c3fb,374,0.9941,0.000617,midas_g_56280,,False,False,False,Phycisphaeraceae,Phycisphaeraceae,True,True,True,Phycisphaerales,Phycisphaerales,True,True,True,Phycisphaerae,Phycisphaerae,True,True,True,Planctomycetota,Planctomycetota,True,True,True
15073c29926477708501277a9fa6e04f,374,0.9971,0.001019,Haliangium,,False,False,True,Haliangiaceae,,False,False,True,Haliangiales,,False,True,True,Polyangia,,False,False,True,Myxococcota,Myxococcota,True,True,True
15122b5a85d0087871d0b068eca54143,370,1.0,0.058548,midas_g_225,,False,False,False,NS9_marine_group,,False,False,True,Flavobacteriales,Flavobacteriales,True,True,True,Bacteroidia,Flavobacteriia,False,False,True,Bacteroidota,Bacteroidota,True,True,True
151ace519ac435c84f9aee415eea931a,374,0.9951,0.000605,nan,,False,False,False,Xanthomonadaceae,,False,False,True,Xanthomonadales,,False,False,True,Gammaproteobacteria,,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
1521548931dc517d9890e51ed281e939,376,0.9932,0.001581,midas_g_2842,,False,False,False,Flexifilaceae,,False,False,True,SBR1031,,False,False,True,Anaerolineae,Anaerolineae,True,True,True,Chloroflexi,Chloroflexota,True,True,True
15302939ea3fdb4777438a48aef65cc5,370,0.9917,0.000605,midas_g_19012,,False,False,False,Microscillaceae,,False,False,True,Cytophagales,,False,True,True,Bacteroidia,,False,False,True,Bacteroidota,Bacteroidota,True,True,True
15364085f11606af1a77f68b88b556ff,372,1.0,0.001411,nan,Pseudorhodoferax,False,False,False,Comamonadaceae,Comamonadaceae,True,True,True,Burkholderiales,Burkholderiales,True,True,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
1538ea40c64a63b36dd4734f3874696c,372,0.9961,0.003972,Ca_Competibacter,,False,True,True,Competibacteraceae,Chromatiaceae,False,True,True,Competibacterales,Chromatiales,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
153c43ec409a40fadf9a6180dd3ba4a0,370,0.9966,0.024893,Fluviicola,,False,False,True,Crocinitomicaceae,Crocinitomicaceae,True,True,True,Flavobacteriales,Flavobacteriales,True,True,True,Bacteroidia,Flavobacteriia,False,True,True,Bacteroidota,Bacteroidota,True,True,True
15458cdc0a636465b96749aa3fa2751c,373,0.9995,0.000714,Clostridium_sensu_stricto_1,Clostridium,False,False,True,Clostridiaceae,Clostridiaceae,True,True,True,Clostridiales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
1549cf7ec5b9971b5508e71876caa78d,373,0.9902,0.017923,midas_g_41054,Agathobacter,False,False,False,midas_f_3053,Lachnospiraceae,False,False,False,midas_o_3053,Lachnospirales,False,False,False,Gracilibacteria,Clostridia,False,False,True,Patescibacteria,Bacillota,False,False,True
15564bd587591d071d667a41049facc4,374,0.9976,0.023898,midas_g_310,,False,False,False,midas_f_216,,False,False,False,midas_o_216,,False,False,False,midas_c_216,,False,False,False,Armatimonadota,Armatimonadota,True,True,True
1565fe0749c103c9b2e19da637c53ae6,375,0.9985,0.000278,nan,Nocardioides,False,False,False,Nocardioidaceae,Nocardioidaceae,True,True,True,Propionibacteriales,Propionibacteriales,True,True,True,Actinobacteria,Actinomycetes,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
1585373aa7a272f854720be8fed512e6,374,0.9961,0.01803,midas_g_99010,,False,False,False,midas_f_99010,,False,False,False,midas_o_85147,,False,False,False,Kazania,,False,False,True,Patescibacteria,,False,False,True
158e322a8ce7cc198a9916534f60064c,374,1.0,0.11824,Thermomonas,Thermomonas,True,True,True,Xanthomonadaceae,Lysobacteraceae,False,False,True,Xanthomonadales,Lysobacterales,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
1592091d5a0cacf5bad46fbc50d6bd12,372,0.9995,0.000714,Afipia,Salinibacterium,False,True,True,Xanthobacteraceae,Microbacteriaceae,False,False,True,Rhizobiales,Micrococcales,False,False,True,Alphaproteobacteria,Actinomycetes,False,True,True,Proteobacteria,Actinomycetota,False,True,True
15bf273330928f57de2f3b24ca2a5135,376,0.9907,0.000805,midas_g_7408,Kolteria,False,False,False,midas_f_1071,Kolteriaceae,False,False,False,midas_o_1071,Kolteriales,False,False,False,Planctomycetes,Planctomycetia,False,False,True,Planctomycetota,Planctomycetota,True,True,True
15c12c72ee920d106927c7b0dff67b5e,373,0.9985,0.002469,nan,,False,False,False,Sphingomonadaceae,Sphingomonadaceae,True,True,True,Sphingomonadales,Sphingomonadales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
15ca76d9e1bdf12fef29a0930717ccea,375,0.9995,0.000407,Nocardioides,,False,True,True,Nocardioidaceae,,False,True,True,Propionibacteriales,,False,True,True,Actinobacteria,Betaproteobacteria,False,False,True,Actinobacteriota,Pseudomonadota,False,False,True
15d74352737177117c80cf7ecd577e12,374,1.0,0.008138,Thauera,Thauera,True,True,True,Rhodocyclaceae,Zoogloeaceae,False,False,True,Burkholderiales,Rhodocyclales,False,False,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
15e45353f3bd3e3724f06eb4c8e35760,372,0.999,0.001479,Mesorhizobium,Mesorhizobium,True,True,True,Rhizobiaceae,Phyllobacteriaceae,False,True,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
1600072f5f0c35181a342c78d92c61e1,385,0.998,0.000493,midas_g_171,,False,False,False,midas_f_31,,False,False,False,SJA-28,,False,False,True,Ignavibacteria,Ignavibacteria,True,True,True,Bacteroidota,Ignavibacteriota,False,True,True
162aaaeeea8c353c06050efeb1dded15,374,1.0,0.008297,Thauera,Thauera,True,True,True,Rhodocyclaceae,Zoogloeaceae,False,False,True,Burkholderiales,Rhodocyclales,False,False,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
164212c0910ca9770a6bd13bcb2c5d05,372,1.0,0.000213,Hyphomonas,Hyphomonas,True,True,True,Hyphomonadaceae,Hyphomonadaceae,True,True,True,Caulobacterales,Hyphomonadales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
164d643c2ab1c208aec586f0da8c71f4,370,1.0,0.000604,midas_g_94104,,False,False,False,Leptospiraceae,,False,True,True,Leptospirales,,False,True,True,Leptospirae,,False,False,True,Spirochaetota,Spirochaetota,True,True,True
1650858a9bfaf2447bf6c2fb2d770d15,375,0.999,0.02114,Iamia,,False,False,True,Iamiaceae,,False,True,True,Microtrichales,,False,False,True,Acidimicrobiia,,False,True,True,Actinobacteriota,Bacillota,False,False,True
165af52a50062daaecffaaa4208233ab,366,0.9937,0.000407,midas_g_51312,,False,False,False,AB1,,False,False,True,Rickettsiales,,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
1678dbe9451a56821d9f325aa8a6a4db,374,0.999,0.001979,Luteolibacter,,False,True,True,Rubritaleaceae,Akkermansiaceae,False,False,True,Verrucomicrobiales,Verrucomicrobiales,True,True,True,Verrucomicrobiae,Verrucomicrobiia,False,False,True,Verrucomicrobiota,Verrucomicrobiota,True,True,True
1682b8d9b60887b1186562163d53673f,391,0.9971,0.000787,nan,,False,False,False,Rhodocyclaceae,Rhodocyclaceae,True,True,True,Burkholderiales,Rhodocyclales,False,True,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
168d432b125a66a19181776cbbba32a7,372,0.999,0.000956,Hyphomicrobium,Hyphomicrobium,True,True,True,Hyphomicrobiaceae,Hyphomicrobiaceae,True,True,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
16bc19e40e79481c94c6c5ee0138e676,370,0.9976,0.006538,Rurimicrobium,Rurimicrobium,True,True,True,Chitinophagaceae,Chitinophagaceae,True,True,True,Chitinophagales,Chitinophagales,True,True,True,Bacteroidia,Chitinophagia,False,False,True,Bacteroidota,Bacteroidota,True,True,True
16c78b7edc1d846e86069775778c4b96,373,0.9995,0.002108,Novosphingobium,Novosphingobium,True,True,True,Sphingomonadaceae,Sphingomonadaceae,True,True,True,Sphingomonadales,Sphingomonadales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
16cf760805e36f0253e2073456d73fdf,374,0.9976,0.001019,Luteolibacter,,False,True,True,Rubritaleaceae,,False,False,True,Verrucomicrobiales,,False,True,True,Verrucomicrobiae,Verrucomicrobiia,False,False,True,Verrucomicrobiota,Verrucomicrobiota,True,True,True
16e2e2408cedf8f9faae33004fb5eaa2,373,1.0,8.387146,Aeromonas,Aeromonas,True,True,True,Aeromonadaceae,Aeromonadaceae,True,True,True,Enterobacterales,Aeromonadales,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
16e300610be230b81801ab16e90d0997,374,0.9956,0.013678,Bdellovibrio,,False,True,True,Bdellovibrionaceae,,False,False,True,Bdellovibrionales,Bdellovibrionales,True,True,True,Bdellovibrionia,Bdellovibrionia,True,True,True,Bdellovibrionota,Bdellovibrionota,True,True,True
17001fdd122e41366cfb2a2a0ada7549,370,0.999,0.001945,midas_g_434,Cryomorpha,False,False,False,NS9_marine_group,Cryomorphaceae,False,False,True,Flavobacteriales,Flavobacteriales,True,True,True,Bacteroidia,Flavobacteriia,False,False,True,Bacteroidota,Bacteroidota,True,True,True
171747bdaaec74b0ac4137cf542713d8,374,0.9951,0.000385,Luteolibacter,,False,True,True,Rubritaleaceae,Akkermansiaceae,False,False,True,Verrucomicrobiales,Verrucomicrobiales,True,True,True,Verrucomicrobiae,Verrucomicrobiia,False,False,True,Verrucomicrobiota,Verrucomicrobiota,True,True,True
1729a5333f4900973fb4ca061b9201f5,368,0.9907,0.000493,Haliangium,,False,False,True,Haliangiaceae,,False,False,True,Haliangiales,Myxococcales,False,True,True,Polyangia,Myxococcia,False,False,True,Myxococcota,Myxococcota,True,True,True
174cd112bdbbea14ace32ec2481f5ffd,370,1.0,0.003269,Chryseobacterium,Chryseobacterium,True,True,True,Weeksellaceae,Weeksellaceae,True,True,True,Flavobacteriales,Flavobacteriales,True,True,True,Bacteroidia,Flavobacteriia,False,False,True,Bacteroidota,Bacteroidota,True,True,True
175e2bdfae9a76e20accb7b01d45a41c,379,1.0,0.001054,Kouleothrix,Zoogloea,False,True,True,Roseiflexaceae,Zoogloeaceae,False,True,True,Chloroflexales,Rhodocyclales,False,True,True,Chloroflexia,Betaproteobacteria,False,True,True,Chloroflexi,Pseudomonadota,False,True,True
17613a634cfe25da8be4246dedfc2331,372,0.9985,0.036258,nan,Pseudomonas,False,False,False,Comamonadaceae,Pseudomonadaceae,False,True,True,Burkholderiales,Pseudomonadales,False,True,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
1765b5d0ad6d0acff4d0a67f936fbfd2,389,0.9956,0.000733,midas_g_31688,,False,False,False,D05-2,,False,False,True,Rhizobiales,,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
17771f4650550323b0f33522e553d9ac,365,0.9995,0.000412,Peptoniphilus,Peptoniphilus,True,True,True,Family_XI,Peptoniphilaceae,False,False,True,Peptostreptococcales-Tissierellales,Tissierellales,False,False,True,Clostridia,Tissierellia,False,True,True,Firmicutes,Bacillota,True,True,True
17a3f563b520b107277669d11881c833,372,1.0,0.01037,midas_g_15976,Candidatus Kapaibacterium,False,False,False,midas_f_15976,Candidatus Kapaibacteriaceae,False,False,False,Kapabacteriales,Candidatus Kapaibacteriales,False,False,True,Kapabacteria,Candidatus Kapaibacteriia,False,False,True,Bacteroidota,Candidatus Kapaibacteriota,False,True,True
17ae916adb30d18923d3c2f5475b553a,372,0.9976,0.000751,midas_g_3144,,False,False,False,Saprospiraceae,Saprospiraceae,True,True,True,Chitinophagales,Saprospirales,False,False,True,Bacteroidia,Saprospiria,False,False,True,Bacteroidota,Bacteroidota,True,True,True
17aead3c53559064637ee1ccac78e0df,376,0.9971,0.046192,midas_g_18395,,False,False,False,Flexifilaceae,,False,False,True,SBR1031,,False,False,True,Anaerolineae,Anaerolineae,True,True,True,Chloroflexi,Chloroflexota,True,True,True
17c2430b362ceccd10ae141e3417ba11,374,1.0,0.105163,midas_g_201,Holophaga,False,False,False,Holophagaceae,Holophagaceae,True,True,True,Holophagales,Holophagales,True,True,True,Holophagae,Holophagae,True,True,True,Acidobacteriota,Acidobacteriota,True,True,True
17c65f6cfd231e0c9e406790d9d3a1aa,543,0.791,0.205522,nan,,False,False,False,nan,Atopobiaceae,False,False,False,nan,Coriobacteriales,False,False,False,nan,Coriobacteriia,False,False,False,nan,Actinomycetota,False,False,False
17ccd6424f80811e3ed5235f50d754fd,371,0.998,0.001058,Desulfovibrio,Megalodesulfovibrio,False,True,True,Desulfovibrionaceae,Desulfovibrionaceae,True,True,True,Desulfovibrionales,Desulfovibrionales,True,True,True,Desulfovibrionia,Desulfovibrionia,True,True,True,Desulfobacterota,Thermodesulfobacteriota,False,False,True
17e4f90bffd113fd4a4c296a3117d29c,372,0.998,0.000941,Planctopirus,Limnoglobus,False,True,True,Schlesneriaceae,Gemmataceae,False,False,True,Planctomycetales,Gemmatales,False,True,True,Planctomycetes,Planctomycetia,False,False,True,Planctomycetota,Planctomycetota,True,True,True
17f39e780f87d9c436c14e159b0040ba,372,0.9995,0.004886,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,False,False,True,Rhizobiaceae,,False,True,True,Rhizobiales,,False,False,True,Alphaproteobacteria,,False,True,True,Proteobacteria,,False,True,True
17f4380ff9aa4ffd4787e6f9b0a14139,370,0.998,0.10217,midas_g_3487,,False,False,False,env.OPS_17,,False,False,True,Sphingobacteriales,,False,True,True,Bacteroidia,,False,True,True,Bacteroidota,Bacteroidota,True,True,True
17fe2e8535495cf9bf7f4a97ed8dc720,374,0.9995,0.014405,Thauera,Thauera,True,True,True,Rhodocyclaceae,Zoogloeaceae,False,False,True,Burkholderiales,Rhodocyclales,False,False,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
180574bdcb92469c5ca92ca54bcff786,374,0.9951,0.000809,midas_g_119092,,False,False,False,midas_f_77345,,False,False,False,mle1-8,,False,False,True,Phycisphaerae,Phycisphaerae,True,True,True,Planctomycetota,Planctomycetota,True,True,True
180bd1e3dc334d54ee9787dc0f154897,372,0.9995,0.042017,midas_g_4464,,False,False,False,TC1,,False,False,True,Desulfitobacteriales,,False,False,True,Desulfitobacteriia,,False,False,True,Firmicutes,Bacillota,True,True,True
180d21d5ab16c0f4fc3d2fd63ce7e280,372,0.9985,0.002831,Ca_Solibacter,,False,False,True,Solibacteraceae,,False,True,True,Solibacterales,Bryobacterales,False,False,True,Acidobacteriae,Terriglobia,False,False,True,Acidobacteriota,Acidobacteriota,True,True,True
181a2b6fbc1d5f5de022772f08fb875c,373,0.998,0.002628,Colidextribacter,Pseudoflavonifractor,False,False,True,Oscillospiraceae,Oscillospiraceae,True,True,True,Oscillospirales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
18355e3f5f488e2a80938b91534a34c8,372,0.9956,0.000706,midas_g_7260,,False,False,False,Gemmataceae,,False,True,True,Gemmatales,,False,True,True,Planctomycetes,,False,False,True,Planctomycetota,Planctomycetota,True,True,True
1842ef039a9dc8050ad14908ce1cf256,396,0.9888,0.000434,midas_g_100370,Paenibacillus,False,False,False,midas_f_100370,Paenibacillaceae,False,False,False,GWB1-42-6,Caryophanales,False,False,True,Parcubacteria,Bacilli,False,False,True,Patescibacteria,Bacillota,False,False,True
1844fa513d4fba50c80e5efc68cb4ab6,374,0.9951,0.001646,midas_g_27365,,False,False,False,Ca_Brachytrichaceae,,False,False,True,RBG-13-54-9,Thermoflexales,False,False,True,Anaerolineae,Thermoflexia,False,True,True,Chloroflexi,Chloroflexota,True,True,True
1859174bc5c0c70476d9e1232ec4dc85,372,0.9985,0.017684,nan,Mesorhizobium,False,False,False,Rhizobiaceae,Phyllobacteriaceae,False,False,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
185b7a797525c969b8153fe961ed9761,391,0.9956,0.001172,Inhella,Comamonas,False,False,True,Comamonadaceae,Comamonadaceae,True,True,True,Burkholderiales,Burkholderiales,True,True,True,Gammaproteobacteria,Betaproteobacteria,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
186980879ed8a0eb4b01bd9decd41064,371,0.9995,0.007397,Ca_Omnitrophus,,False,False,True,Omnitrophaceae,,False,False,True,Omnitrophales,,False,False,True,Omnitrophia,,False,False,True,Verrucomicrobiota,Candidatus Omnitrophota,False,False,True
18784b0b6521305af0b3902fe294cc16,373,0.9888,0.012005,midas_g_113674,,False,False,False,midas_f_113674,,False,False,False,Rickettsiales,,False,True,True,Alphaproteobacteria,,False,True,True,Proteobacteria,Minisyncoccota,False,True,True
187ac35b82efc98faa7b4329ecf2d149,390,0.998,0.00103,midas_g_31688,Roseibium,False,False,False,D05-2,Stappiaceae,False,False,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
188cc65eadde34ffea274f8350345d73,374,0.9995,0.000651,Leptolinea,,False,True,True,Anaerolineaceae,Anaerolineaceae,True,True,True,Anaerolineales,Anaerolineales,True,True,True,Anaerolineae,Anaerolineae,True,True,True,Chloroflexi,Chloroflexota,True,True,True
188f9ae5cd055b811ff63bbd68482df4,374,0.9961,0.00085,midas_g_46038,Chthonomonas,False,False,False,Chthonomonadaceae,Chthonomonadaceae,True,True,True,Chthonomonadales,Chthonomonadales,True,True,True,Chthonomonadetes,Chthonomonadia,False,False,True,Armatimonadota,Armatimonadota,True,True,True
18deb1618c5225b8306e7bb024513e43,389,0.9946,0.011318,Ca_Competibacter,,False,True,True,Competibacteraceae,Candidatus Competibacteraceae,True,True,True,Competibacterales,,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
18ee50790125fdc1172f5195241e6451,376,0.9985,0.001054,midas_g_18395,,False,False,False,Flexifilaceae,,False,False,True,SBR1031,,False,False,True,Anaerolineae,Anaerolineae,True,True,True,Chloroflexi,Chloroflexota,True,True,True
