asv,asv_len,midas_genus,best_hit_organism,best_cosine,naive_best_cosine,genus_concordant,novel,best_taxon_id,best_n_genomes
409dfb6ab00ff096834e526ab3d054d2,370,desulfovibrionaceae,uncultured delta proteobacterium strain AM-lipid-02-D7_bin-222,0.9995,0.9888,False,False,34034.0,2
40bbda707b694b32d93e7e3f0defe2d7,371,midas_g_38143,uncultured Chloroflexia bacterium MFD00032.bin.3.204,0.9897,0.9878,False,False,1672391.0,1
40bc2d42f1b4e06b6cacb266164e3ef3,236,taibaiella,Parabacteroides sp. RA_AS_maxbin.228_sub,0.9873,0.9854,False,False,1869337.0,2
40c4b59f4b11c4deda20b93778f0bc56,372,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,0.9995,0.9819,False,False,86473.0,5
40d1e08911d8cb68410a3619ce41619f,374,haliangium,Myxococcales bacterium strain Bjer_18-Q3-R1-45_MAXAC.048,0.998,0.9902,False,False,2026763.0,2
40ddfcf2f79a1b3160ff8e6acb35605e,370,midas_g_36817,Spirochaetota bacterium SOY_31_metabat_206,0.9985,0.9902,False,False,2202144.0,1
40f0c12f9674e9770e0baffceb4a93e8,375,terrimicrobium,Verrucomicrobia bacterium LacPavin_0818_WC55_MAG_61_14,0.9971,0.9854,False,False,2026799.0,1
410e95b05efd63867444aa0a2458b97c,373,pirellula,Pirellula sp. ME2001-09-10pf_3300042914_group1_bin1,1.0,0.9883,True,False,117.0,7
41195b8b32087a20868e7710125be2fd,371,prevotellaceae,Prevotella buccalis DFI.7.71,0.9995,0.9917,False,False,28127.0,6
4123d8b297bfb313e838243a51ae59b5,329,bacteria,Candidatus Nasuia deltocephalinicola Rd,0.9897,0.9893,False,False,1160784.0,1
41264425fb1cd173dc2e3bda9126d422,370,chryseobacterium,Chryseobacterium gwangjuense THG-A18,0.9995,0.9922,True,False,1069980.0,1
412f637171c461ac9c11c6fefb6099c1,376,midas_g_23286,Anaerolineaceae bacterium strain HK-STAS-CHLO-40,0.9937,0.9893,False,False,2024896.0,4
41342da7d51b57a6719f17129bebd0bf,370,lentimicrobium,Lentimicrobium saccharophilum strain TBC1,0.9995,0.9927,True,False,1678841.0,1
413890bdd906040e1b7c1411495ba01a,377,midas_g_90473,uncultured Methanomassiliicoccales archaeon MFD01476.bin.2.74,0.9995,0.9897,False,False,1235852.0,6
413bb8bae06cd4e75ed7b6804e3c18a7,374,midas_g_45788,Anaerolineaceae bacterium AMR_MDS_2262,0.9946,0.9907,False,False,2024896.0,3
415cb650eb9ef794d6a5db65bdf7f43b,374,midas_g_100370,Candidatus Paceibacterota bacterium EBPR_ori4bin.24,0.9946,0.9883,False,False,2053589.0,1
418db0eeeaa9cecb779ff14d974591cd,372,comamonadaceae,Ideonella dechloratans strain CCUG 30977,1.0,0.9946,False,False,36863.0,6
419922c1ac6624f6dba778de4e31cc29,374,thermoanaerobaculum,Thermoanaerobaculaceae bacterium strain Go_SlDig_bin_144,0.9985,0.9922,False,False,2699758.0,2
4199bd6e556db2c424fe9f2b70a51956,376,midas_g_2842,Chloroflexi bacterium strain ANAER1,0.9966,0.9819,False,False,2026724.0,5
419a137f2ad50bcbc7cd2b296d34e524,374,pir4_lineage,uncultured Planctomycetota bacterium MFD04944.bin.2.70,0.9985,0.9912,False,False,120965.0,1
41a101942a396736b36d041a6a6a7ec8,372,pedomicrobium,uncultured Alphaproteobacteria bacterium MFD04651.bin.2.7,0.998,0.9878,False,False,91750.0,1
41c27b83f12f76ae446653c11bddb421,370,midas_g_36817,Spirochaetota bacterium SOY_31_metabat_206,0.9985,0.9907,False,False,2202144.0,1
41cf757346459d851a2307a23fa8eb49,373,midas_g_22236,Proteobacteria bacterium strain ALPHA1,0.9995,0.9912,False,False,1977087.0,5
41dc2be96413541dc59157b28403d21d,374,thauera,Azoarcus olearius strain DQS4,0.9951,0.9917,False,False,418699.0,1
41e386067a5da9b0e959b746cd7c2db7,373,christensenellaceae_r-7_group,Christensenellaceae bacterium f66689b3-5376-4084-bd6a-22509cc8097c,0.9956,0.9922,False,False,2054177.0,1
41eeac01ed59e24df6f880b303d814b0,374,midas_g_6489,uncultured Chloroflexia bacterium MFD04716.bin.2.240,0.999,0.9917,False,False,1672391.0,1
41f01f3e3cbf6beb908ae1ebb553208e,374,stenotrophomonas,Stenotrophomonas maltophilia strain GC_2010,1.0,0.9932,True,False,40324.0,10
41f36081772b686619370faf5b60fc40,372,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,1.0,0.9834,False,False,86473.0,5
420f86795a6a7b7a362f331631d16da9,374,luteitalea,Luteitalea sp. ME2002-09-12pf_3300042556_group1_bin219,0.9951,0.9888,True,False,2004800.0,2
421248e5ee645fdd702df04a96cdc833,370,edaphobaculum,uncultured Bacteroidetes bacterium strain Umea3_bin-1751,0.9995,0.9888,False,False,152509.0,1
4228a8214aa1537e0df7af2ed2f978fa,373,midas_g_4436,Burkholderiales bacterium strain UWPOB_RUBRI2,0.9971,0.9834,False,False,1891238.0,1
42704bce4903920f79354029dd48e4dd,371,alphaproteobacteria,Pseudomonadota bacterium SAG AM-311-N11,0.9922,0.9888,False,False,1977087.0,1
4277f9af937986c5751de888ace33609,374,midas_g_114418,Patescibacteria group bacterium RA.bin9,0.9922,0.9893,False,False,2052139.0,2
428898b76a8947f53eb2318dee967bfc,374,sm1a02,uncultured Phycisphaeraceae bacterium binchicken_co322_138,1.0,0.9888,False,False,904980.0,2
42a41d5354d2d599bf5be291a7c626fc,375,midas_g_69245,uncultured Planctomycetales bacterium strain Umea2p2_bin-0982,0.9922,0.9839,False,False,100371.0,1
42b0032b225aa97d7ddef91a1bd8d25a,370,midas_g_2470,Mariniphaga sp. strain KA03,0.9951,0.9917,False,False,1954475.0,1
42bec86f51c0ee8657b94a3f24dcdc44,374,bdellovibrio,Bdellovibrionaceae bacterium strain new MAG-399,0.9966,0.9888,False,False,2026715.0,1
42d17b3d2d607ace5aa0ce436b9e1857,370,chryseobacterium,Chryseobacterium sp. T20,1.0,0.9922,True,False,3395375.0,1
42d58d2d493cdba154ad85b9b30ed603,374,midas_g_113115,Victivallis vadensis strain MiH-14oct19-33,0.999,0.9907,False,False,172901.0,2
42e66867f5a840d64c02b582c5fe6a57,392,ca_leptovillus,Chloroflexi bacterium strain Aved_18-Q3-R54-62_BATAC.192,0.9985,0.9893,False,False,2026724.0,5
42f554d4f6140344776d5c274be13f68,370,cytophaga_xylanolytica_group,Geofilum sp. HF401 strain HF401,0.9956,0.9912,False,False,1965019.0,1
42f65d5db37239a12dd85c039fe971ff,375,iamia,Aquihabitans sp. G128,1.0,0.9888,False,False,2849779.0,1
42f879c85cf43eb514670cca10eb9aea,373,rheinheimera,Cellvibrio sp. SMAG_U3099,0.9971,0.9897,False,False,1965322.0,1
42f9d25bf64b07365f995e4e8e8bf714,372,midas_g_41102,uncultured beta proteobacterium MFD04716.bin.1.179,1.0,0.9873,False,False,86027.0,3
4329811b8b6d9ff06b46eaa4c723c26f,374,midas_g_41920,Anaerolineales bacterium strain H2_CFX3,1.0,0.9868,False,False,2073117.0,1
4339e6c67ae72fbd2826bf740e406339,373,acinetobacter,Acinetobacter portensis JNE5,0.9995,0.9946,True,False,1839785.0,20
433f81e69b7f1df76aac4a3e77f64a06,372,bryobacter,Terriglobia bacterium MFD04967.bin.1.142,0.9976,0.9951,False,False,2081523.0,1
436343418d53afff5ddf10c8a8492f78,374,dechlorobacter,Azonexus hydrophilus NCP973,0.9995,0.9922,False,False,418702.0,1
436646e964287f78a4b776f4d85c96ba,391,thauera,Thauera chlorobenzoica strain 3CB1,0.9985,0.9932,True,False,96773.0,1
4387e4f9dbcaf60cf82d463e9a27dca8,374,bacteriovorax,Bacteriovorax sp. SLM_LV1_0208-F08,0.9961,0.9834,True,False,2608087.0,1
4394c6cac7bfff07a5a5f86340cc15b9,389,comamonadaceae,Lactobacillus acidophilus CUL21B,0.9951,0.9937,False,False,1579.0,1
43b083f9636dbce1742a5107ad053584,374,midas_g_467,Anaerolineaceae bacterium UBA4890,1.0,0.9917,False,False,1951417.0,1
43c25e08ac393c49bb2cf232ea60e754,370,comamonadaceae,Cronobacter dublinensis strain cro3214W,0.9946,0.9917,False,False,413497.0,1
43d5a9eeebf17fa59f9a35d46a587a87,374,midas_g_8137,Clostridiales bacterium AnMBR.bin542,0.9995,0.9946,False,False,1898207.0,1
43f89dd4be55a1deb847de67a360c169,368,ca_jidaibacter,Alphaproteobacteria bacterium samp_512_metabat2_116,0.9917,0.9873,False,False,1913988.0,1
43faaf9f9ee96d72891625fb37a34ceb,372,reyranella,Alphaproteobacteria bacterium RH-20apr16-174,0.999,0.9932,False,False,1913988.0,1
4408ff1578311c0801988602ef67306c,390,pseudomonas,Pseudomonas pseudoalcaligenes NBRC 14167 strain NBRC 14167,0.998,0.9937,True,False,1215116.0,5
440ca54b7c9718f50f59e8d453a49264,372,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,0.9995,0.9844,False,False,86473.0,5
442ef1060cda3892b17d69dbedd42d94,374,midas_g_36005,Bdellovibrionota bacterium KLAP30,0.9907,0.9849,False,False,3034175.0,2
4438e564ff082e0c8d1e410624d35cd5,392,ca_accumulibacter,Candidatus Accumulibacter propinquus UW16,0.9971,0.9922,False,False,2954380.0,8
4449af9af08a1a5ba12648127eea7419,370,midas_g_36815,Candidatus Paracaedibacteraceae bacterium 'Lake Konstanz',0.999,0.9873,False,False,2741701.0,1
4455908273a0b0ee6afd0381fd182ef3,375,microbacterium,uncultured Actinomycetota bacterium MFD00392.bin.2.11,1.0,0.9922,False,False,3039803.0,21
446bf4e1452a90660a5015e66ed1b2c2,374,midas_o_2276,Bdellovibrionota bacterium ME2000-08-17pf_3300042335_group1_bin181,0.9961,0.9927,False,False,3034175.0,1
4476f9b607f4e13963d7862c882a913e,373,christensenellaceae_r-7_group,Firmicutes bacterium OH_CBrB_56,0.9941,0.9907,False,False,1879010.0,1
44a0276358dec6c4ad95677d97f02709,371,eubacterium_brachy_group,Anaerovoracaceae bacterium 9a18b0be-3cd7-4579-855f-5da548aae6a9,0.9985,0.9941,False,False,3030912.0,1
44b1363d85ceceffa3a2f170f36830ff,372,bryobacter,Bryobacterales bacterium F-183,0.9995,0.9907,False,False,2802972.0,1
44c1325376a955e507733658101224f7,374,midas_g_44969,Micromonospora tulbaghiae NPDC049292,0.9922,0.9893,False,False,479978.0,1
44d10d10501dddef83ee3bc4879d34a1,376,arenibacter,Arenibacter sp. GZD-96,0.9976,0.9897,True,False,3106030.0,1
44ef74831eed2a768e3c63660404300c,375,glutamicibacter,Glutamicibacter arilaitensis SLM-840,1.0,0.9951,True,False,256701.0,2
450e10636606887dd168542a6fc0df36,372,hyphomicrobium,Hyphomicrobiaceae bacterium CTOTU46456,1.0,0.9932,False,False,2015799.0,1
4524b7cd80bddabd2c121f68538fa485,374,midas_g_310,Armatimonadota bacterium AnMBR.bin211,0.9971,0.9897,False,False,2033014.0,1
4530d7e46540e0a46cd5128514c24945,373,midas_g_6090,Acetobacteraceae bacterium ME2015-10-04_3300042525_group6_bin82,1.0,0.9893,False,False,1909293.0,1
45338bb6feec3aca942618bba0a40ca5,372,midas_g_6757,Alphaproteobacteria bacterium strain REEB488,0.9951,0.9932,False,False,1913988.0,1
45449aa5bde14e2283ad7c55bff42bb6,370,desulfovibrio,Desulfovibrio carbinolicus strain DSM 3852,1.0,0.9907,True,False,296842.0,1
4545731898329d46b3db5f433f670ec0,378,methanoregula,uncultured Methanoregula sp. 886132e6-e4d6-41f6-9985-2004ed7f3da7,1.0,0.9883,True,False,1005933.0,1
4558c42af8c0300d765b5570b8aa007b,374,anaerolinea,uncultured Chloroflexia bacterium MFD05442.bin.2.301,0.9956,0.9863,False,False,1672391.0,1
455b517d5e3be97a7c74805de5f26850,372,amaricoccus,uncultured Alphaproteobacteria bacterium MFD01721.bin.1.104,0.9976,0.9927,False,False,91750.0,1
45622efd1ba30c4141d635ec4e2079a6,374,midas_g_17497,Ignavibacteriaceae bacterium strain SB14,0.9995,0.9907,False,False,2651163.0,1
4576276172ed0c188e75be3c7c162ee9,370,midas_g_113390,Nostocales cyanobacterium W4_Combined_metabat2_030,0.9995,0.9927,False,False,2743981.0,1
45c65ceb500a675e9b9ef4bbad57f03c,375,micropruina,Escherichia coli YGNJUL.004,0.999,0.9922,False,False,562.0,2
45dabd64b6e9b23d568ba35545bf1d0e,374,midas_g_52,Solirubrobacterales bacterium CTOTU46450,1.0,0.9932,False,False,1909295.0,2
4600bb918b340f47d1f1a8fc5edd09db,370,midas_g_3846,Bacteroidetes bacterium RYN_273,0.998,0.9897,False,False,1898104.0,2
46137ca123bdd50a6645ad8d6fa9a97a,390,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,0.9966,0.9805,False,False,86473.0,5
461b9d44ca4ea8a9d9c0454d4830b05f,374,holophagaceae,uncultured Holophaga sp. 48fd71e5-2ffc-43bf-b6f5-ca4e00a42c30,0.998,0.9917,False,False,188475.0,1
4640e3b31f8f19e582994e51276e98c1,372,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,0.999,0.98,False,False,86473.0,5
464fa67cad467679faf2516e10c67df1,370,midas_g_5889,Bacteroidota bacterium KLAP35,0.9995,0.9888,False,False,1898104.0,2
467f8aa54edd96b83394b887ab0eeace,395,pseudoxanthomonas,Bacillus amyloliquefaciens strain V417,0.9922,0.9927,False,False,1390.0,1
4680abc2c80409da5423572266d52226,370,cloacibacterium,Cloacibacterium sp. TD35,0.9995,0.9927,True,False,2976818.0,10
4683ce2d7b946ec221cd2f31b8fbddba,413,bacteria,Variovorax sp. WS11,0.9736,0.9805,False,False,1105204.0,1
4685ecd213c5589c26da9de9ed79731f,374,bdellovibrio,Candidatus Paceibacterota bacterium UR_AS_maxbin.219,0.9927,0.9893,False,False,2053589.0,1
468f1433188c0faa1936e231bd34bc88,374,midas_g_28177,uncultured Victivallales bacterium binchicken_co3_499,0.9937,0.9897,False,False,278093.0,1
46930c81ff14ab560169ed7a60509f11,374,bacteria,Bacteriovorax stolpii ME-21oct19-152,0.9985,0.9941,False,False,960.0,2
4698f314876f6542d5ed2a2bc984136c,370,sphingobacteriales,Bacteroidetes bacterium RYN_273,0.9946,0.9897,False,False,1898104.0,2
46af8142d3f247b81107190a95d907a6,374,thermoanaerobaculum,uncultured Acidobacteria bacterium ERR2113688_bin.17_CONCOCT_v1.1_MAG,0.998,0.9927,False,False,171953.0,1
46cfdb9d552ef12ddb9aa3eaa80e8909,374,sulfuritalea,Sulfuritalea sp. strain Bjer_18-Q3-R1-45_MAXAC.014,0.999,0.9912,True,False,2480090.0,3
46e1faa1dbc4d47aeaddeab92ce427e2,372,midas_g_249,Synergistaceae bacterium a20e232d-ae79-494a-a7eb-231c2e3632a3,0.9956,0.9897,False,False,2053624.0,2
46f0a5288ab42f2fed2f8ce127678cab,370,midas_g_18379,Candidatus Saccharibacteria bacterium ST_AS_maxbin.312_sub,0.998,0.9922,False,False,2026720.0,1
4713fd5099897bc3e84055389789ef79,370,caldisericum,Coprothermobacter sp. strain SW.3.48,0.999,0.9844,False,False,55509.0,1
471a1213a85a715e1fd068e374e2188a,372,midas_g_428,Bacteroidetes bacterium SB16,0.9995,0.9897,False,False,1898104.0,10
472fe9f8767de70f82afc5705b84ae4d,372,aminobacter,Mesorhizobium sp. SB112,0.999,0.9961,False,False,3151853.0,1
475127f633a4be9b366680b4f54efdd6,372,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,0.9995,0.9819,False,False,86473.0,5
477238f21904f8c135681f7ad0451881,372,rubellimicrobium,Rubellimicrobium sp. YIM 131921,0.999,0.9912,True,False,2585369.0,1
479a2ffd90f224d5953e8a29aacdb731,372,ca_competibacter,bacterium RA_AS_maxbin.015,0.9961,0.9795,False,False,1869227.0,2
47a48c36e308c2de721a364cb9352a82,370,midas_g_27887,Micavibrio sp. ME2000-07-17pf_3300043436_group1_bin85,0.9995,0.9912,False,False,2024841.0,1
47bdaa8dbe4629d1ece7aa05c05693cb,373,endomicrobium,Endomicrobiaceae bacterium b7fdffbc-12ed-482e-887b-d6703ec4e3ab,1.0,0.9893,False,False,2775028.0,2
47c340764cdf2ab68af391dce84811b3,372,hyphomicrobium,uncultured Alphaproteobacteria bacterium MFD10007.bin.2.1,0.999,0.9951,False,False,91750.0,3
480eb7b0871e51b1be47afb2201112af,368,leadbetterella,Lacihabitans sp. LS3-19,0.9927,0.9907,False,False,2487335.0,1
48163ec4bb9f456f50ac042c22a59603,374,rhodocyclaceae,uncultured beta proteobacterium MFD03323.bin.2.59,0.9961,0.9932,False,False,86027.0,1
481c8ef468790ca11c2ecad0d1f35c25,370,lentimicrobium,Lentimicrobium sp. CTOTU40361,0.9995,0.9888,True,False,2034841.0,5
4821e7704447512dbd1b48da9a5675e9,374,midas_g_68253,Bdellovibrionota bacterium ME2015-08-07_3300034020_group6_bin153,0.9971,0.9946,False,False,3034175.0,1
48220ea996397a598b1b5f758d3b0ff3,372,paracoccus,Paracoccus bogoriensis strain BOG6,0.9985,0.9932,True,False,242065.0,1
4835b78c8d8bf8bf1ca88c3965cbe934,390,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,0.998,0.9834,False,False,86473.0,5
48595101abd304b2e911320dd23de7e8,372,midas_g_7280,Micavibrio sp. UR_AS_maxbin.089_sub,0.9922,0.9858,False,False,2024841.0,1
485d9080e4662edbf39927943d1bc167,374,midas_g_973,Holophagales bacterium strain Lyne_18-Q3-R50-59_MAXAC.015,0.998,0.9912,False,False,2478486.0,6
486e8e10249792884696b3f02ce81a86,374,anaeromyxobacter,Deltaproteobacteria bacterium strain DP_5,0.9946,0.9868,False,False,2026735.0,1
4870788fa5faf8c06df9b6fd73a73dcb,374,thauera,Thauera aromatica K172,0.999,0.9932,True,False,44139.0,4
48894ebcd072d398d7dec836bee1c1a2,370,midas_g_558,Bacteroidota bacterium VAR_34_metabat_413,1.0,0.9946,False,False,1898104.0,1
4895185d09e6dbbf452f124daf98efc3,372,alphaproteobacteria,Sphingomonadales bacterium strain Hade_18-Q3-R52-61_BAT3C.208,0.9888,0.9849,False,False,1978525.0,1
48a0a932695537ad8cf3c22b471de289,339,bacteria,Candidatus Karelsulcia muelleri SUByani-MAG1,0.9902,0.9878,False,False,336810.0,1
48a75880af8d7927ac752f783c0f6754,370,midas_g_53928,uncultured Alphaproteobacteria bacterium binchicken_co84_211,0.9985,0.9878,False,False,91750.0,2
48ca5b4f7cb58d4a146837de341a2604,372,rhodobacter,Microcoleus sp. Pol1C5,1.0,0.9927,False,False,3055406.0,3
48d3df1c8c87428a5ef19a3ea0a4c6d1,370,turicibacter,Turicibacter bilis ISU324,1.0,0.9961,True,False,2735723.0,26
48daf231b834b4d85c5e740f0f0e9f2b,374,bacteria,Estrella lausannensis strain CRIB-30,0.999,0.9932,False,False,483423.0,1
48e6ce93e465307676d54fbc9b1c1522,369,acidaminobacter,uncultured Acidaminobacter sp. 87f0e126-c4d5-419c-b9df-f64e53d09c28,0.9995,0.9956,True,False,464210.0,1
48e82a82eb8ad26862f3a7056c7d9dd7,372,midas_g_41102,Casimicrobiaceae bacterium MAG_MBR_H125.40,0.999,0.9912,False,False,2906524.0,1
49157310a47041b92a7f25105c7eff31,374,midas_g_4001,Anaerolineae bacterium SKYGB_i_bin113,0.9961,0.9927,False,False,2052143.0,3
492399b888587f5ecd05318822ca601e,372,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,0.9985,0.9858,False,False,86473.0,5
492ee4fb01d94971a1f4be628ceb63cf,374,christensenellaceae_r-7_group,metagenome,1.0,0.9937,False,False,256318.0,1
493bfe280fd04430eb5fb0734d5ffefa,376,midas_g_2842,Aggregatilineales bacterium MAG_MBR_H125.55,0.9985,0.9839,False,False,2952883.0,1
495cc889a2e82868482b1feb2f71fbd0,375,mycobacterium,uncultured Actinomycetota bacterium MFD02159.bin.2.53,1.0,0.9922,False,False,3039803.0,2
496de1e5325d8dcef489f7a9818fdd26,374,midas_g_102764,uncultured Planctomycetia bacterium MFD10007.bin.3.341,0.9951,0.9854,False,False,411917.0,1
497328141ea987237f5bdd74ed786ae2,373,halomonas,Halomonas sulfidaeris strain ATCC BAA-803,1.0,0.9922,True,False,115553.0,15
4985158a1531e946d6af8196ef4ec343,373,coxiella,uncultured Legionellaceae bacterium 10C-St8-MC-01_bin.23.orig,0.9941,0.9897,False,False,293331.0,1
4987091683162d7ebcb1875ea4ac3d96,368,flavobacterium,Hydrogenophaga sp. C1_maxbin.012_sub,0.9995,0.9937,False,False,1904254.0,1
49a9dac3ba594ab8aa8dc4874350a55d,370,bacteria,Amoebophilaceae bacterium HJW.8,0.9878,0.9888,False,False,2053498.0,1
49ab3361f8a135a616b6e56b9bae715c,413,bacteria,Candidatus Falkowbacteria bacterium strain SI075_bin115,0.98,0.9844,False,False,2053554.0,3
49ae44d6944ba8cc60d06c43da39e2f7,374,pedosphaeraceae,Acidobacteria bacterium DBS2-1.bin15,0.9961,0.9868,False,False,1978231.0,1
49c21f58cb86088e2dfb4866df40cffa,373,rheinheimera,Alishewanella sp. SMS8,0.998,0.9922,False,False,2994676.0,9
49e91bf69238f9dd2a305246a57204a5,370,leadbetterella,Lacihabitans sp. LS3-19,0.9951,0.9912,False,False,2487335.0,1
49f0a5bc0b7d669cd001cc9995bc797a,374,denitratisoma,uncultured beta proteobacterium MFD09964.bin.2.238,0.9995,0.9932,False,False,86027.0,1
49f3e06809ace3101d4a20126ef11731,372,mesorhizobium,uncultured Alphaproteobacteria bacterium MFD01916.bin.2.65,0.999,0.9922,False,False,91750.0,1
4a0875f744698c809416ed7180607fe4,372,mesorhizobium,Mesorhizobium sp. ZC-5,0.9985,0.9946,True,False,2986066.0,2
4a1586db0ce13a99f9b503a9a9573beb,369,midas_g_179,Ignavibacterium sp. strain Gw_SlAct_bin_40,0.9995,0.9907,False,False,2651167.0,8
4a186d3a6057a5418d2b33ae0c1a869b,368,midas_g_84261,uncultured Bacteroidota bacterium MFD01721.bin.1.123,0.9946,0.9878,False,False,152509.0,1
4a2a409f7d66a1eb1194aea2bcde18a4,372,leptospira,Leptospira sp. GIMC2001,0.998,0.9922,True,False,1513297.0,1
4a4c25f3136a97a7da041a4bcb5582a5,371,midas_g_71205,uncultured Candidatus Babeliaceae bacterium SRP285395_co1_280,0.9995,0.9883,False,False,2501594.0,1
4a51df7a52d39bbcfbfac57118e81eaa,339,bacteria,Candidatus Karelsulcia muelleri SMOKAORE,0.9897,0.9873,False,False,336810.0,1
4a55585dfbca1b3c842895ab40257b42,392,ld29,uncultured Chthoniobacter sp. SRP067234_co1_265,0.9966,0.9883,False,False,1133324.0,1
4a57ea57038cb6b4cba29d60a4def82c,394,thauera,Thauera chlorobenzoica strain 3CB1,0.9985,0.9932,True,False,96773.0,1
4a5b564ed0c0fd78166c96c79561d43a,374,thauera,Thauera sp. JM12B12,0.9995,0.9946,True,False,3142262.0,14
4a95b74de17e3c381e8fc1fecfa1ba74,372,lautropia,uncultured Pseudomonadota bacterium MFD02840.bin.1.317,0.999,0.9932,False,False,153809.0,2
4a98bd4a7fea2b4209ce1328141c77db,374,prosthecobacter,Verrucomicrobiaceae bacterium STL-VER10,1.0,0.9883,False,False,2026800.0,1
4ab56f9b012674eb6981ba9d3ef36170,373,pseudomonas,Pseudomonas sp. FJ2-5-13,1.0,0.9966,True,False,2976884.0,9
4ac193f49185bb080c934ba9a00a815e,370,midas_g_1363,Bacteroidetes bacterium strain Rand_18-Q3-R56-63_BATAC.320,1.0,0.9946,False,False,1898104.0,1
4adf9e7468a9ec3a9c8fe9a4563eed01,368,midas_g_1258,Candidatus Gracilibacteria bacterium strain WB-IL-23,0.9961,0.9932,False,False,2044595.0,1
4af1d700ed9001189d3a7d499e0f0c9e,370,midas_g_603,Thermodesulfobacteriota bacterium CTOTU46478,1.0,0.9883,False,False,2202153.0,1
4b238242241da9b79db3704472332e5a,373,pseudohongiella,Gammaproteobacteria bacterium LSUCC0112,0.998,0.9888,False,False,1778437.0,2
4b27c21f2b4c59744feba4d03a140503,391,ca_accumulibacter,Candidatus Accumulibacter sp. ACC003 strain ACC003_d322,0.9961,0.9902,False,False,2823334.0,1
4b2be40d026b96179f6877be32ca99dd,375,isosphaeraceae,uncultured Planctomycetota bacterium MFD09671.bin.2.83,0.9956,0.9805,False,False,120965.0,1
4b4e1a540a86fe881b143a0d2a44c8f9,374,thauera,Thauera sp. JM12B12,0.999,0.9956,True,False,3142262.0,14
4b4f86b5770f6876dbe503feb13437ec,374,thauera,Thauera sp. GDN1,0.9995,0.9941,True,False,2944810.0,12
4b50be28c2cc7c6a4dbc6300155c5218,372,brevundimonas,Brevundimonas sp. NCCP 15609 2003-09-23,1.0,0.9937,True,False,3021811.0,98
4b55a52b8edd23eb140788307c9f7256,372,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,0.9995,0.9819,False,False,86473.0,5
4b59504ae46731e6f60acd15ca470548,372,pannonibacter,Pannonibacter sp. SL95,1.0,0.9961,True,False,2995153.0,1
4b64644bd11f17317c89881954a2c59b,373,midas_g_694,Bacillota bacterium binned_ad_9.9,0.9966,0.9922,False,False,1879010.0,1
4b6c08fe09b6f8d103c4899e152eef11,375,midas_g_1334,Gemmatimonadaceae bacterium maxbin.174_sub,0.999,0.9888,False,False,2026741.0,1
4b7832a5246f6d9a1cbe44ca12904f74,373,novosphingobium,Novosphingobium sp. CECT 9465,0.999,0.9897,True,False,2829794.0,2
4b7e1285a4368982ac76f6222011b697,374,bacteria,Chlamydiales bacterium JTS-AC372,0.9937,0.9902,False,False,2047757.0,1
4bcebf812cad89472ab6a3c8ff9b622a,369,midas_g_28875,Cytophagaceae bacterium strain Viby_18-Q3-R106-67_MAXAC.070,0.9951,0.9941,False,False,2026729.0,1
4bea53b2aad77f2569a0182f6b84255e,370,dysgonomonas,Dysgonomonas mossii strain 19428wE4_P11,1.0,0.9956,True,False,163665.0,13
4bf3d98234d8a163642849442b9d081a,370,holosporaceae,Alphaproteobacteria bacterium RIFCSPLOWO2_02_FULL_43_54,0.998,0.9941,False,False,1797230.0,6
4c07eb8501dbf8e63712727d8f7a07bf,372,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,0.9995,0.9849,False,False,86473.0,5
4c3685c132f5b6790e4eabef3274a2f7,375,micrococcus,Micrococcus luteus SAFR-162,1.0,0.9932,True,False,1270.0,388
4c437459ea5630667fe41d8eb4f62ace,390,comamonadaceae,Hydrogenophaga sp. NFH-34,0.9966,0.9946,False,False,2744446.0,2
4c61879ca2f0594335aa69f539fa89c3,375,leucobacter,Leucobacter soli CCM 9020,0.9995,0.9922,True,False,2812850.0,3
4c64fd405cce821a791bd9eaa63c5f2d,374,midas_g_134,uncultured delta proteobacterium MFD05674.bin.2.20,1.0,0.9912,False,False,34034.0,7
4c70552130cd2746e3c2bcb473cc67bc,372,midas_g_3943,Sneathiella glossodoripedis JCM 23214,0.9922,0.9897,False,False,1236958.0,1
4c9313f8b3638d0d2bf68541b0fde51e,374,nannocystis,Dermatophilaceae bacterium UR_AS_maxbin.020,1.0,0.9912,False,False,2728912.0,1
4ccaabc1e55719c613ebbddb77f23efd,374,sandaracinus,Sandaracinaceae bacterium strain SSF7,0.9966,0.9878,False,False,2510337.0,1
4cd0999c5082d9f17af4457b6c9c5814,375,midas_g_40795,Candidatus Babeliales bacterium MFD05512.bin.c.16,0.9985,0.9902,False,False,2803731.0,1
