parameter,ASV,rho_interp,p_interp,n_interp,rho_meas,p_meas,n_meas,q_interp,q_meas,confirmed
N to N2O conversion [N2O%],Kiritimatiellae,-0.13303400219049172,0.2869369103352262,66,0.08374261126291171,0.6542349457339651,31,0.4196974099621826,0.7993153574743809,False
N to N2O conversion [N2O%],Kocuria,0.09967990165661136,0.42584789340873486,66,,,31,0.5599014044391354,,False
N to N2O conversion [N2O%],Kryptoniales,-0.222502963326681,0.07254727429193217,66,-0.20109138973628524,0.2780334724623033,31,0.14369642124204982,0.49094398669039907,False
N to N2O conversion [N2O%],Lacibacterium_aquatile,-0.002562837566780455,0.9837060919601742,66,0.12118652777584982,0.5160731497143872,31,0.990631588470563,0.707970385889773,False
N to N2O conversion [N2O%],Lacihabitans,0.039055537752940316,0.7555382228386804,66,0.10054569486814262,0.5904551466640666,31,0.8334467198192631,0.7565884778480173,False
N to N2O conversion [N2O%],Lacunisphaera,-0.002433340576879067,0.9845292994121856,66,-0.19361132554704083,0.2966709549226658,31,0.9911009235539487,0.5097285434993807,False
N to N2O conversion [N2O%],Lautropia,-0.09478739286719996,0.4490198440560431,66,-0.17633300705370794,0.3426720356051645,31,0.5816047737376399,0.5516951214638873,False
N to N2O conversion [N2O%],Leadbetterella,0.042753845157562656,0.7332139384435841,66,0.0929294825621414,0.6190302668337673,31,0.8175284836273364,0.7772679256802144,False
N to N2O conversion [N2O%],Legionella,-0.24094608033311044,0.05131075852313126,66,-0.41813140693441386,0.019243627243339667,31,0.10859322849600456,0.07343174914613296,False
N to N2O conversion [N2O%],Leifsonia,0.1711627215053665,0.1694017569765687,66,0.1722512329827061,0.35413713435384675,31,0.28083462016330546,0.5626708476144743,False
N to N2O conversion [N2O%],Lentimicrobiaceae,-0.04733621363114154,0.7058576130791503,66,0.10810836617657851,0.5626652181978633,31,0.7960476616657084,0.734821974696589,False
N to N2O conversion [N2O%],Lentimicrobium,-0.13619941807065591,0.27551986436304554,66,-0.1608732903011307,0.38728729337136725,31,0.4070746585067892,0.5974391264456815,False
N to N2O conversion [N2O%],Leptolinea,0.3529852121663224,0.0036481940302952984,66,0.4016180010541149,0.025126159461168328,31,0.01294264693693359,0.08979254478285861,False
N to N2O conversion [N2O%],Leptonema,0.24736729757014655,0.04523498840965741,66,0.15427021145186587,0.40731936136985114,31,0.09812937213633467,0.6145504426535308,False
N to N2O conversion [N2O%],Leucobacter,-0.09815025686868305,0.43301838062455245,66,-0.2755840441613523,0.13346863307802662,31,0.5662171361008072,0.3046130965144151,False
N to N2O conversion [N2O%],Longilinea,-0.0007702322467741493,0.9951027453274727,66,0.028115884922445693,0.8806549055978804,31,0.9976891469435543,0.9345558225567454,False
N to N2O conversion [N2O%],Luteimonas,0.21933035238178666,0.07682431338615901,66,-0.09252544133361033,0.6205620292784852,31,0.15038865474804414,0.7774870438263114,False
N to N2O conversion [N2O%],Luteitalea,0.16770084109065528,0.17832479335930643,66,0.0027025697270846682,0.9884877949332993,31,0.29202070434554095,0.9944486714728294,False
N to N2O conversion [N2O%],Luteolibacter,-0.0855033246194524,0.4948521366093846,66,-0.054496861383531284,0.7709190068068403,31,0.6232253240859773,0.8657886883767815,False
N to N2O conversion [N2O%],Lysinibacillus,0.08285274075125262,0.5083707492844804,66,0.07263270271631803,0.6977964463961565,31,0.6356563997711562,0.8228473676678543,False
N to N2O conversion [N2O%],Lysobacter,0.34877255271042046,0.004104509532078924,66,0.3684856004203171,0.041376563887143454,31,0.014173735629067964,0.12970471905960643,False
N to N2O conversion [N2O%],Mesorhizobium,0.5407670483494261,2.76742601917741e-06,66,0.45616254701155484,0.009902538618953126,31,3.5586687688680775e-05,0.04434262792382283,True
N to N2O conversion [N2O%],Methylotenera,0.32000070658464286,0.008811286209718753,66,0.2725560668232453,0.1379637579810707,31,0.026537138302549966,0.31185462808675596,False
N to N2O conversion [N2O%],Micavibrionales,-0.0916423017897413,0.4642768443007975,66,0.2767682415437689,0.13174017750935527,31,0.5953642527424737,0.30268821436479343,False
N to N2O conversion [N2O%],Micrococcaceae,-0.05473720677467993,0.662460791758887,66,-0.026358642114792837,0.8880658747384105,31,0.7618436374351062,0.9384865379706853,False
N to N2O conversion [N2O%],Micrococcus,-0.3271459809305169,0.007336368319581213,66,-0.48192302141066895,0.006046629927708591,31,0.022792680348004777,0.030422176318886916,True
N to N2O conversion [N2O%],Micropepsaceae,0.03155855548167774,0.8013912798269158,66,-0.07779815821068307,0.6774152293847308,31,0.8677465278288167,0.8110836607115242,False
N to N2O conversion [N2O%],Micropruina,0.270648806888048,0.027952733135276974,66,0.16049484309896084,0.3884197831172643,31,0.06716300242694735,0.5982673195158635,False
N to N2O conversion [N2O%],Microscillaceae,-0.13032613032613033,0.29694771094116723,66,0.07154415171683452,0.7021185616903483,31,0.4303927179889998,0.8258797870957837,False
N to N2O conversion [N2O%],Microtrichaceae,0.14389188347885248,0.249050739431011,66,-0.01369655060956164,0.9417037565015592,31,0.37708195216120444,0.9677301409345094,False
N to N2O conversion [N2O%],Millisia,0.08049386156924682,0.520558640060858,66,0.13845930821149974,0.45759189276092754,31,0.6469100878499242,0.659835258034098,False
N to N2O conversion [N2O%],Mycobacterium,0.1857742538940777,0.13532342477487683,66,0.022844156499487126,0.9029150451175529,31,0.23546683204808325,0.9464315238072274,False
N to N2O conversion [N2O%],Myxococcaceae,0.299326197340306,0.014624855788907024,66,0.30445344129554663,0.0958599726551276,31,0.039842896931294905,0.2447488663535173,False
N to N2O conversion [N2O%],Nannocystis,0.22457913534363774,0.06985290972966145,66,0.07003527711505107,0.7081246780968171,31,0.13939437976399432,0.8305165977678719,False
N to N2O conversion [N2O%],Niabella,-0.0851419489444467,0.49668412641374926,66,-0.2226422287368918,0.2286436572702062,31,0.6245122115079992,0.43059543384587295,False
N to N2O conversion [N2O%],Nitrosomonadaceae,0.12760717161698745,0.30722619765361464,66,-0.03328041860729966,0.85893356997376,31,0.4409603281725358,0.9229605873255077,False
N to N2O conversion [N2O%],Nitrosomonas,0.15306627221390065,0.21982163142321726,66,0.07558262579743136,0.6861306335959232,31,0.3423916856754759,0.8148817629596603,False
N to N2O conversion [N2O%],Nitrospira,0.11873265691923554,0.3423546897269901,66,0.08507530409511703,0.649080253348529,31,0.4778844386279666,0.7958151979890467,False
N to N2O conversion [N2O%],Niveibacterium,-0.010534008526231958,0.9330994710104137,66,-0.2133455793345032,0.24916847057376768,31,0.9575294105664884,0.4552116289328448,False
N to N2O conversion [N2O%],Nordella,0.136689240322404,0.2737805987966113,66,0.1386750490563073,0.4568845022013633,31,0.4050224766289564,0.6590236176839571,False
N to N2O conversion [N2O%],Novosphingobium,-0.04133633129412694,0.741745684347139,66,0.03248564869456734,0.8622700918064747,31,0.8238649832145816,0.9250475580715593,False
N to N2O conversion [N2O%],Nucletmycea,-0.09939250999823251,0.42718990807706486,66,0.0939032148820379,0.615345189319202,31,0.5607094858167889,0.7739194805448821,False
N to N2O conversion [N2O%],Ochrobactrum,-0.04121423564778608,0.7424820233606196,66,-0.018655646519920167,0.9206537561131808,31,0.8245508303288456,0.9568976171180872,False
N to N2O conversion [N2O%],Oikopleura,-0.008590426914627823,0.9454220369252558,66,-0.1944953955267077,0.29442791066852025,31,0.9660306916811197,0.5074041090886063,False
N to N2O conversion [N2O%],Oligoflexia,0.21213811016326808,0.0872636855027955,66,0.09909509602740271,0.5958531120480656,31,0.16663436960018974,0.7608354720539868,False
N to N2O conversion [N2O%],Ornatilinea,0.03662882240214843,0.7702970896902667,66,0.336099966795524,0.06451316021923241,31,0.8449578717252312,0.18226766455991314,False
N to N2O conversion [N2O%],Pajaroellobacter,-0.1395623285938164,0.26372650639039374,66,-0.26305012010290774,0.15279274411746954,31,0.39311522840231666,0.33531882700064086,False
N to N2O conversion [N2O%],Paludibacter,0.16164424060714033,0.19474843425373242,66,0.11972516293087171,0.5211836236747288,31,0.31278325330137025,0.7127653675767559,False
N to N2O conversion [N2O%],Paludibaculum,-0.06558463219755346,0.6008380899997529,66,-0.2619240493832891,0.154622595692337,31,0.7131418732888426,0.3379744199896727,False
N to N2O conversion [N2O%],Paludisphaera,-0.017650348742727383,0.8881359505492225,66,-0.08242837667608238,0.6593335868210046,31,0.929257696544036,0.8026755852842808,False
N to N2O conversion [N2O%],Pannonibacter,-0.04136678980694414,0.7415620299441519,66,-0.1949374305165411,0.2933104373112333,31,0.8237269366323839,0.5063713758730025,False
N to N2O conversion [N2O%],Paracaedibacteraceae,-0.19445378975805103,0.11769044413346044,66,-0.3940695104527215,0.028267709841729122,31,0.21106094089665264,0.09809798849184535,False
N to N2O conversion [N2O%],Paracoccus,0.30450393583738383,0.01292325277877142,66,0.33292997230958477,0.06723397997933918,31,0.0360277541300891,0.1880901525802372,False
N to N2O conversion [N2O%],Parcubacteria,-0.120544310052186,0.3349873091239056,66,0.09589661850855222,0.6078298518680267,31,0.470297370645977,0.7683526495615048,False
N to N2O conversion [N2O%],Patescibacteria,0.08831450293492427,0.4807221400834071,66,0.21261883010987814,0.250822741990896,31,0.6106334662579269,0.4576057059425764,False
N to N2O conversion [N2O%],Pedobacter,0.005120437265492278,0.9674520939742,66,-0.13255577780288935,0.47717312789196337,31,0.9796859312394464,0.6737952507805592,False
N to N2O conversion [N2O%],Pedomicrobium,0.356694668823964,0.0032842804006057223,66,0.23329754232611655,0.20655953129048635,31,0.011919798733561181,0.4025651573633515,False
N to N2O conversion [N2O%],Peptostreptococcales-Tissierellales,0.06848584842595921,0.5847956318474097,66,0.04994861755216902,0.7895922066732937,31,0.6990819308224738,0.8768973361982999,False
N to N2O conversion [N2O%],Persicitalea,0.3202836269916618,0.008748306364287686,66,0.2732479406831535,0.13692704161666225,31,0.026370356464152,0.3100748103486078,False
N to N2O conversion [N2O%],Phaeodactylibacter,-0.01658229449793811,0.8948654204851043,66,0.22424288183473248,0.22522846378550457,31,0.9344377462661366,0.4261584211045231,False
N to N2O conversion [N2O%],Phenylobacterium,-0.04930953433947345,0.69418809161122,66,-0.16936103623063922,0.36239231702250263,31,0.7869463331022886,0.5710282347920196,False
N to N2O conversion [N2O%],Phreatobacter,0.3413750220278005,0.005029226218972132,66,0.2537378915174991,0.16840079180877016,31,0.016733936160249,0.35833299610265607,False
N to N2O conversion [N2O%],Phycisphaeraceae,-0.2668101680987481,0.030342944156724932,66,-0.2214145932350151,0.23128651383545432,31,0.07160005955349633,0.4339135064281995,False
N to N2O conversion [N2O%],Pirellula,-0.004002940532387429,0.9745527481273847,66,-0.14852375658403133,0.42521880139075374,31,0.9847013821925039,0.6326944967397772,False
N to N2O conversion [N2O%],Pirellulaceae,0.4026694493649874,0.000802571983674631,66,0.3280082566514473,0.0716345396473222,31,0.003857182637161588,0.19745325455880874,False
N to N2O conversion [N2O%],Piscinibacter,0.039753856588960815,0.7513069984073284,66,-0.05266087561952148,0.7784423113128863,31,0.8307230889637935,0.8700237597026377,False
N to N2O conversion [N2O%],Planctomicrobium,-0.06447728595248277,0.6070119874686172,66,-0.2081984802115439,0.26104080332066626,31,0.7182877062166199,0.47098894611272946,False
N to N2O conversion [N2O%],Planctomycetales,-0.035202327012183836,0.7790112236945592,66,-0.19803167544537512,0.28556370596489306,31,0.8514203015960622,0.49808893250028524,False
N to N2O conversion [N2O%],Planctomycetota,-0.0012130804065122972,0.9922871188565262,66,-0.07233242578669989,0.6989877821314375,31,0.9956656815056704,0.8236249395749035,False
N to N2O conversion [N2O%],Planococcus,0.04396132512757964,0.725971592796301,66,-0.07028356338351482,0.7071351737367216,31,0.811737920061945,0.8301389493450916,False
N to N2O conversion [N2O%],Plasticicumulans,0.0012008724598628416,0.9923647358228407,66,-0.03980763282449953,0.8316269109875581,31,0.9956656815056704,0.906578702869535,False
N to N2O conversion [N2O%],Pleomorphomonadaceae,0.13144963144963145,0.292766873673234,66,0.2092546515012417,0.25857494495143835,31,0.4259348193578821,0.46777376976139595,False
N to N2O conversion [N2O%],Polyangia,-0.190203969911313,0.12609047272879048,66,-0.11324731477597293,0.5441299604685412,31,0.2231511873867306,0.7313181838186033,False
N to N2O conversion [N2O%],Polyangiaceae,0.2623453469733037,0.033336404819396585,66,0.28637833994822476,0.118316234834562,31,0.07707758987987462,0.2807573447592035,False
N to N2O conversion [N2O%],Prolixibacteraceae,0.11357085898020854,0.3638953329799853,66,0.1535392242713142,0.40957235540374576,31,0.4991150400452052,0.6164539357380616,False
N to N2O conversion [N2O%],Propionibacteriaceae,0.10123530609185899,0.41862652589402477,66,0.08238668312412245,0.6594955862548374,31,0.5528691268588991,0.8026755852842808,False
N to N2O conversion [N2O%],Propioniciclava,0.25595677098061786,0.03804545281808037,66,0.15873760029130796,0.3937032422034864,31,0.08551444319631704,0.602672750559716,False
N to N2O conversion [N2O%],Propionivibrio,-0.029364983693842387,0.8149426093478792,66,-0.1401250917771962,0.4521451056016063,31,0.8766474978276227,0.6549497082412086,False
N to N2O conversion [N2O%],Prosthecobacter,0.3044154175780961,0.012950840046566537,66,0.37674437863233434,0.036698698020353776,31,0.036068427468107324,0.11962248871190694,False
N to N2O conversion [N2O%],Proteiniclasticum,-0.10437249124478992,0.4042773954508764,66,-0.3227400468528701,0.07658913924263398,31,0.5388941168105399,0.2081325834007217,False
N to N2O conversion [N2O%],Prototheca_moriformis,0.12856103087421525,0.30359444478671566,66,0.1099045022347765,0.5561541753401634,31,0.43730527793789564,0.7323812257782096,False
N to N2O conversion [N2O%],Pseudofulvimonas,0.1745562036167899,0.16097667281129197,66,0.14608708405680704,0.4329379805856588,31,0.2699155692153083,0.6394506126551298,False
N to N2O conversion [N2O%],Pseudomonas,-0.32521933106358775,0.007711062107360865,66,-0.1008097165991903,0.589474968141151,31,0.023707287112703746,0.7556238347236643,False
N to N2O conversion [N2O%],Pseudorhodobacter,-0.2607426945594605,0.03446938203791988,66,-0.31897254923686624,0.08029164872287135,31,0.07923598320533512,0.21553463639493448,False
N to N2O conversion [N2O%],Pseudorhodoplanes,0.2178924235311501,0.07882775899726979,66,0.14500057760975288,0.43640453624902,31,0.15331303000940824,0.6426279930986646,False
N to N2O conversion [N2O%],Pseudoxanthomonas,0.2279018631440105,0.06570825102514832,66,-0.018585896512428274,0.9209494939550099,31,0.13237953508964767,0.9568976171180872,False
N to N2O conversion [N2O%],Puniceicoccaceae,-0.13533831715536077,0.27859527910782966,66,-0.16355294623836783,0.3793232303088904,31,0.4105340403155068,0.5890727427205835,False
N to N2O conversion [N2O%],Reyranella,-0.11787883589561991,0.3458616911939391,66,-0.33513306600863346,0.06533377083239979,31,0.4813753601480495,0.18424365800602535,False
N to N2O conversion [N2O%],Rheinheimera,-0.002320902114372265,0.9852440795279189,66,-0.1372745918994323,0.46148680688192206,31,0.9915327194784852,0.6640636920397748,False
N to N2O conversion [N2O%],Rhizobiaceae,0.33956698921876716,0.005281457700962245,66,0.14762393795040474,0.428060445231545,31,0.017369098269933905,0.6348922614462587,False
N to N2O conversion [N2O%],Rhizobiales,-0.27168163308743043,0.027337372694693853,66,0.05333344216609853,0.7756840180589809,31,0.06588677811919257,0.868884983744556,False
N to N2O conversion [N2O%],Rhodanobacteraceae,0.08253274819975008,0.5100154813601494,66,0.200081102258944,0.28050558425144645,31,0.6367735808397439,0.4932917331996127,False
N to N2O conversion [N2O%],Rhodobacter,0.2230653605821119,0.07180934882388346,66,0.10020222467570027,0.5917313393249368,31,0.1426829034700534,0.75773516071938,False
N to N2O conversion [N2O%],Rhodobacteraceae,0.1822586787936253,0.14300692510340346,66,0.2222226756920772,0.22954457110025878,31,0.24572397347488828,0.43163845122357936,False
N to N2O conversion [N2O%],Rhodococcus,0.11034961506150243,0.37774777101380996,66,0.2592544002614986,0.15902362816730903,31,0.5130935215679504,0.3447065811010597,False
N to N2O conversion [N2O%],Rhodocyclaceae,0.015667123215752685,0.900637524657211,66,0.0881165258433329,0.6373769351009174,31,0.9378120566318051,0.7877951275913038,False
N to N2O conversion [N2O%],Rhodoferax,0.23743516334153883,0.05490515674103681,66,0.12320210412139412,0.5090651995506797,31,0.11460945536059662,0.701782827790083,False
N to N2O conversion [N2O%],Rhodopirellula,0.15076692566620556,0.226910684167628,66,0.21035001042475668,0.2560337990404214,31,0.35092964386057657,0.46440498155303167,False
N to N2O conversion [N2O%],Rhodoplanes,0.32072086914147413,0.008651745905192817,66,0.2833733841721281,0.12239956946908764,31,0.02612469519794349,0.2872085952550804,False
N to N2O conversion [N2O%],Rhodospirillales,-0.06822707692732169,0.586218598469557,66,0.07157838396956664,0.7019825018879976,31,0.7004948964422277,0.8257907494907393,False
N to N2O conversion [N2O%],Rhodothermaceae,0.33131992576462177,0.006578880449980342,66,0.36239113255449174,0.04512595927235892,31,0.020774229914309796,0.1387866733016794,False
N to N2O conversion [N2O%],Rickettsiales,0.011821685504389638,0.9249438601886713,66,-0.019727605251697006,0.9161100152697634,31,0.9532493545359737,0.953903562862716,False
N to N2O conversion [N2O%],Romboutsia,0.24711252220958865,0.045464231066464605,66,0.2876020728525174,0.11668266213915583,31,0.0984811074763981,0.27896169487306044,False
N to N2O conversion [N2O%],Roseiflexaceae,0.2857183700196366,0.02004292412499225,66,0.30404044020934873,0.09633404984797647,31,0.05149918004338286,0.2455925832874242,False
N to N2O conversion [N2O%],Roseomonas,0.30570039573712376,0.01255531832251269,66,0.1387507437465984,0.4566364456066403,31,0.03521427970989763,0.6590061909574528,False
N to N2O conversion [N2O%],Rubinisphaeraceae,0.1463938159403868,0.2408290518649935,66,0.09155809266037293,0.6242356784659184,31,0.3671981422666797,0.7790133261643646,False
N to N2O conversion [N2O%],Runella,-0.4847377632164474,3.7155550263717966e-05,66,-0.45174932500050513,0.01073666733160339,31,0.0003176421810900103,0.047079258452836684,True
N to N2O conversion [N2O%],Rurimicrobium,0.24762121450601063,0.04500746549645368,66,0.15204562897614238,0.41419756178206,31,0.09771218647524563,0.6217053593568774,False
N to N2O conversion [N2O%],Sandaracinaceae,0.14608983155013164,0.24181790068030273,66,0.09209749547808689,0.622186117999919,31,0.368301138522415,0.7787297430609618,False
N to N2O conversion [N2O%],Sandaracinobacter,-0.3144029930361772,0.010141288106046054,66,-0.41951824410500893,0.01880649783022502,31,0.029661923496983964,0.07222708880333471,False
N to N2O conversion [N2O%],Sandaracinus,-0.30361522538869506,0.013202541416174374,66,-0.5740326504999329,0.0007339210703281981,31,0.03665052700137096,0.005537804877048953,True
N to N2O conversion [N2O%],Saprospiraceae,0.24096670123329508,0.05129022979870898,66,0.2743439941725826,0.13529636297628042,31,0.10859322849600456,0.30709378555094013,False
N to N2O conversion [N2O%],Sediminibacterium,-0.05978838674965897,0.6334549859247923,66,-0.20156795536404248,0.276872237021524,31,0.7386361393024181,0.4892291659073171,False
N to N2O conversion [N2O%],Sericytochromatia,0.052954055492654785,0.6728224161447929,66,-0.22194011644485825,0.23015266177495644,31,0.7698697766946211,0.4323065238337778,False
N to N2O conversion [N2O%],Shewanella,0.2480481382616939,0.044627043424295354,66,0.12773715089886872,0.49347187705311935,31,0.09712480979631967,0.6895232876173069,False
N to N2O conversion [N2O%],Shinella,0.030541980505027353,0.8076644295774311,66,-0.010608839756002238,0.9548306484701274,31,0.872360576084918,0.9755429151674295,False
N to N2O conversion [N2O%],Simplicispira,0.27210823481363655,0.027086553309735556,66,0.1992901111656907,0.2824509287198036,31,0.06536103081262276,0.49549334430864217,False
N to N2O conversion [N2O%],Singulisphaera,-0.06550863609998966,0.6012609122789249,66,-0.24728513002824715,0.17986032815412867,31,0.7133996201359742,0.3718612742378433,False
N to N2O conversion [N2O%],Solirubrobacterales,0.485730787614419,3.562142437431746e-05,66,0.46914708665203236,0.007758334668577246,31,0.0003066972012005873,0.036800977207398305,True
N to N2O conversion [N2O%],Sphingobacteriales,0.11071612791047566,0.37615584175128824,66,0.14060634752880521,0.45057798243198205,31,0.5114819976772956,0.6540959248249812,False
N to N2O conversion [N2O%],Sphingomonas,0.17385382607511593,0.1626946053496557,66,0.2700872303029335,0.14170981226385929,31,0.2721383543371276,0.3175934193593701,False
N to N2O conversion [N2O%],Sphingopyxis,-0.03655920606162857,0.7707217131526659,66,-0.20687237524204363,0.2641586183795888,31,0.8452231876377837,0.475047968901377,False
N to N2O conversion [N2O%],Sphingosinicella,-0.06739729464473765,0.5907920530334776,66,-0.21261883010987814,0.250822741990896,31,0.7043512404055251,0.4576057059425764,False
N to N2O conversion [N2O%],Spirochaetaceae,-0.17955338533403542,0.14913858289562143,66,-0.16929327475450973,0.3625872208636728,31,0.2543843836741231,0.5712533895445173,False
N to N2O conversion [N2O%],Spirochaetota,-0.004552725036771094,0.971059097796986,66,-0.028689900794494603,0.8782361726926835,31,0.9821726914953477,0.9331472498979347,False
N to N2O conversion [N2O%],Spirosomaceae,-0.2341685225446531,0.058431030027829574,66,-0.26417216875047933,0.15098499989021882,31,0.12048306459148987,0.33243906716163035,False
N to N2O conversion [N2O%],Sporomusaceae,-0.22287626311566075,0.07205679208249788,66,-0.33378963476224094,0.06648744656551495,31,0.14305165118681615,0.1865740039007681,False
N to N2O conversion [N2O%],Stappia,-0.002608041951629359,0.9834187333454028,66,-0.10387822261085525,0.5781356988509063,31,0.9904859846956636,0.7466153460096666,False
N to N2O conversion [N2O%],Stenotrophomonas,-0.08459970574663561,0.49943962976205114,66,-0.2519599442050532,0.17150508133567013,31,0.6274651270326385,0.36290634380076836,False
N to N2O conversion [N2O%],Sulfuritalea,0.15061265528987205,0.22739194325838158,66,0.21099461692761365,0.2545460698422339,31,0.35146619556598285,0.46281103607678886,False
N to N2O conversion [N2O%],Sumerlaeaceae,-0.08402970004540168,0.5023447349360901,66,-0.18190576518537127,0.3273867552058732,31,0.6304299201554133,0.5411178355286577,False
N to N2O conversion [N2O%],Sutterellaceae,-0.08764011701521214,0.48409215479292367,66,-0.2424875850743843,0.18872860780484227,31,0.613516500525376,0.3798216464164762,False
N to N2O conversion [N2O%],Taibaiella,-0.15265659220899488,0.221073206826086,66,-0.3211356981468469,0.07814935442189322,31,0.3438393391673516,0.21115749213931387,False
N to N2O conversion [N2O%],Terrimicrobium,0.28430974036494144,0.02069082380840831,66,0.2519317943868745,0.1715545547937147,31,0.05283128088731418,0.36295488858305247,False
N to N2O conversion [N2O%],Terrimonas,-0.0454128747045805,0.7172969511009559,66,0.26949549943021006,0.1426185557180519,31,0.8045671137045888,0.3190550845826574,False
N to N2O conversion [N2O%],Tetrasphaera,0.10243162995154534,0.41312048435853543,66,0.03503478270096937,0.8515770980746324,31,0.5477873394949043,0.9188507551699329,False
N to N2O conversion [N2O%],Thauera,-0.29988409607824185,0.01443268987805667,66,-0.3729300539341587,0.038803147086730085,31,0.039396728714939266,0.12376475918546691,False
N to N2O conversion [N2O%],Thermomicrobiales,0.2947863581237739,0.016272095103565185,66,0.3121457489878543,0.08734966696186808,31,0.043478073337296995,0.2294797263418199,False
N to N2O conversion [N2O%],Thermomonas,-0.08112741244955925,0.5172708242060831,66,0.020171577895445887,0.914228888121305,31,0.644266847922747,0.9527899184171517,False
N to N2O conversion [N2O%],Treponema,0.19268772084415992,0.12112755655111587,66,0.21636072819876892,0.24238247228136953,31,0.2158547196438136,0.44681204969803734,False
N to N2O conversion [N2O%],Trichococcus,0.2576359962861523,0.036757178290462274,66,0.1720798305008429,0.35462354277119695,31,0.08326626102533291,0.562928221167985,False
N to N2O conversion [N2O%],Tundrisphaera,0.07620723540000238,0.5430768528476715,66,-0.003094244928833986,0.9868195007692677,31,0.6668901082628057,0.9932816400944436,False
N to N2O conversion [N2O%],Turneriella,0.10733354049556414,0.39100124681249726,66,0.03455228173878882,0.8535991485767672,31,0.5263757409076,0.9198423145635857,False
N to N2O conversion [N2O%],Undibacterium,-0.02748525528557184,0.8265984217490225,66,-0.1682349655110206,0.3656393216543059,31,0.8846847502134902,0.5747381271091468,False
N to N2O conversion [N2O%],Verrucomicrobiaceae,0.00450479973463253,0.9713636223989313,66,-0.09282734786501959,0.6194173224771807,31,0.9823141063855398,0.7774684807310609,False
N to N2O conversion [N2O%],Verrucomicrobiales,0.02576845277566807,0.8372767243947469,66,-0.08266054309885078,0.6584317859366258,31,0.8923962629418584,0.8025249916056372,False
N to N2O conversion [N2O%],Vicingus,0.07905713658519506,0.5280532830926703,66,0.12061502030288856,0.5180688076156005,31,0.6536478992694086,0.7099250013203862,False
N to N2O conversion [N2O%],Victivallales,-0.042873563246262174,0.7324948328353971,66,0.17513853316273462,0.346003620550481,31,0.8167938443776529,0.5545787380352174,False
N to N2O conversion [N2O%],Williamwhitmaniaceae,-0.09965671859209854,0.42595606074690284,66,0.1577940071971536,0.396557240797914,31,0.5599171357225076,0.6058984647592752,False
N to N2O conversion [N2O%],Xanthobacter,0.18764645609459865,0.1313608234646727,66,-0.016310824108142448,0.9306011840487751,31,0.2301302305015573,0.9613821552810782,False
N to N2O conversion [N2O%],Xanthobacteraceae,0.07385780820240892,0.5556163920730083,66,-0.20289406033354276,0.2736574486685084,31,0.6780279190864548,0.4859968710613001,False
N to N2O conversion [N2O%],Xanthomonadaceae,-0.08878451093351356,0.4783808343386462,66,-0.1631109112485344,0.3806303636450043,31,0.6082784160968397,0.5905279879240678,False
N to N2O conversion [N2O%],Zoogloea,-0.34266326519272744,0.004856054408124698,66,-0.37384736577196065,0.03828839023773455,31,0.01621216431971371,0.12237971459163755,False
N to N2O conversion [N2O%],alphaI_cluster,0.09209159624064465,0.4620801994014624,66,0.22787925289151192,0.21759854031083664,31,0.5934798451074045,0.4169713960097279,False
N-Inf [mg/L],Acetoanaerobium,0.09331817408666737,0.45258725478754186,67,0.08980281453278892,0.5026115728379186,58,0.5846427856044264,0.6959941609902547,False
N-Inf [mg/L],Acidaminobacter,0.13020090980437382,0.29364341151153317,67,0.1953011271127968,0.141783956706338,58,0.42667319454628994,0.31770753935179424,False
N-Inf [mg/L],Acidibacter,0.10860178055125543,0.38167932912717745,67,0.08969270168333414,0.5031377141187562,58,0.5170165665956835,0.6963702882582543,False
N-Inf [mg/L],Acidithiobacillaceae,-0.006370123698008107,0.9591972630283317,67,0.00024734857768714936,0.9985297047925583,58,0.9753273969731475,1.0,False
N-Inf [mg/L],Acidobacteriae,0.05777392791918667,0.6423692796048853,67,0.08629276730667311,0.5195215298093723,58,0.7459720249847492,0.7114037149874658,False
N-Inf [mg/L],Acidovorax,0.19146264809936295,0.12063981000361115,67,0.2305107253341678,0.08171337441592064,58,0.21512368124921022,0.21819981483614193,False
N-Inf [mg/L],Acinetobacter,0.09927952157680353,0.424103460794518,67,0.10889325398223035,0.4158299855871695,58,0.5579779554830208,0.623605438468068,False
N-Inf [mg/L],Actinobacteria,0.15509068980682703,0.21014003899566333,67,0.12846782215287195,0.3365150835028142,58,0.3313503602945357,0.5447110057076205,False
N-Inf [mg/L],Actinomycetaceae,0.1449125491690307,0.24199044783320137,67,0.09103730021045157,0.4967323809523323,58,0.36850621738085515,0.6907897704003158,False
N-Inf [mg/L],Aeromonas,0.1229836137498499,0.32144632068277834,67,0.15801501778476948,0.23614797250042413,58,0.45664663657966104,0.44012319670378774,False
N-Inf [mg/L],Aestuariimicrobium,0.07854103073903909,0.5275406675529892,67,0.09103730021045157,0.4967323809523323,58,0.6533630958044921,0.6907897704003158,False
N-Inf [mg/L],Afipia,0.058573772259870975,0.6377629387084678,67,0.046240054730293544,0.730340768167973,58,0.7420512179941292,0.8424877062600448,False
N-Inf [mg/L],Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0.12518173582193698,0.31280637186148513,67,0.12502558266719363,0.3497289823809147,58,0.44716550685947926,0.5586573866720657,False
N-Inf [mg/L],Alphaproteobacteria,0.24718105056591963,0.043737437333248794,67,0.2620851602954418,0.04687580614485731,58,0.09561319410726753,0.14285164358691202,False
