parameter,ASV,rho_interp,p_interp,n_interp,rho_meas,p_meas,n_meas,q_interp,q_meas,confirmed
N_Ax-2 [mg/L],Anaerolinea.4,0.6508253440457386,4.13283283051244e-07,49,0.6025590701463023,0.0006907795000161,28,1.745205782806179e-05,0.011220605798812,True
N_Ax-2 [mg/L],Micavibrionales.6,0.6495719208116726,4.42416821621811e-07,49,0.7493134724549345,4.468692662364507e-06,28,1.8593116557351424e-05,0.0001590976322902,True
N_Ax-2 [mg/L],Flexifilaceae.55,-0.6495607788421147,4.4268417880613587e-07,49,-0.577568103815672,0.0012892769107053,28,1.8593116557351424e-05,0.0188265640508299,True
Ax_time [minutes],Idiomarina_sp..3,-0.5444753716184259,4.4277561290064787e-07,75,-0.5444753716184259,4.4277561290064787e-07,75,1.8593116557351424e-05,1.918245838983663e-05,True
N_Ax-2 [mg/L],Micavibrionales.4,0.649045022998614,4.55226214279816e-07,49,0.7222479691020472,1.429229786278738e-05,28,1.9094633569986707e-05,0.0004356581290225,True
Ax_time [minutes],Christensenellaceae.14,-0.54218066590126,5.057743090335156e-07,75,-0.54218066590126,5.057743090335156e-07,75,2.1167695636691905e-05,2.185140079496591e-05,True
Ax_time [minutes],Sphingomonas.8,-0.5419322378714979,5.130806789018742e-07,75,-0.5419322378714979,5.130806789018742e-07,75,2.1425816363688142e-05,2.207584166589326e-05,True
N_Ax-2 [mg/L],Bacteria.119,0.6463749085599679,5.256282250859457e-07,49,0.7277613123776354,1.140358270999446e-05,28,2.192545672822473e-05,0.0003646124110924,True
N_Ax-1 [mg/L],Zoogloea.3,-0.6357800634465397,5.360543295537066e-07,51,-0.759391892440184,5.068349402068237e-08,37,2.2299971698440607e-05,2.5154089769821568e-06,True
DO_An-1 [mg/L],Idiomarina_sp..1,-0.8184850857448521,5.745081766058775e-07,25,-0.8027057284245869,0.0001051211130391,17,2.3858576318759535e-05,0.0023252568575938,True
N_Ax-2 [mg/L],Niabella.2,0.6446823644707639,5.753774629445979e-07,49,0.6666153298841876,0.0001073622208898,28,2.386833191101488e-05,0.0023550650195533,True
N_Ax-1 [mg/L],Zoogloea.2,-0.6343939144689348,5.773945614223576e-07,51,-0.678791814487176,3.876508813102896e-06,37,2.392562816466542e-05,0.0001400813081011,True
Ax_time [minutes],Xanthobacteraceae.12,-0.539669697026134,5.843664644858448e-07,75,-0.539669697026134,5.843664644858448e-07,75,2.4134784002502648e-05,2.4971714611802467e-05,True
N_Ax-2 [mg/L],Planctomicrobium.2,0.6438105169511951,6.026838691795026e-07,49,0.6666133233211123,0.0001073692207473,28,2.4836780479604364e-05,0.0023550650195533,True
N_Ax-2 [mg/L],Ca_Alysiosphaera.4,0.6435741405528529,6.102926269297658e-07,49,0.5804567180031864,0.0012026097712517,28,2.512282285364599e-05,0.0177510861576862,True
peakN2O [mg/L],Thauera.93,-0.5925438608748946,6.111177763290764e-07,60,-0.554663083394764,1.1118530471044504e-05,55,2.512929654030765e-05,0.0003558610477089,True
N-Inf [mg/L],Amaricoccus.3,-0.565389075363714,6.195743565755391e-07,67,-0.5899574449384083,1.0965233885048608e-06,58,2.5449219613705957e-05,4.4072221682790635e-05,True
N_Ax-2 [mg/L],Bacteria.166,0.6431801798889494,6.231731144025195e-07,49,0.5677110993096123,0.0016271000529158,28,2.556912587720261e-05,0.0226681540682313,True
Ax_time [minutes],Rubinisphaeraceae.9,-0.5383231075323417,6.311267411063524e-07,75,-0.5383231075323417,6.311267411063524e-07,75,2.5811025689267944e-05,2.686013753262123e-05,True
MLSS [avg],Brevundimonas.7,0.6045949044915053,6.341017997943243e-07,57,0.6198259534149144,5.797243572636308e-07,54,2.590453878095706e-05,2.4841030314113448e-05,True
Ax_time [minutes],Christensenellaceae.1,-0.5381732946734954,6.365418518776791e-07,75,-0.5381732946734954,6.365418518776791e-07,75,2.594787343109174e-05,2.7017282443836645e-05,True
N_Ax-2 [mg/L],Bdellovibrio.18,0.6426286349594844,6.416317675086425e-07,49,0.6971873178493738,3.74554361215698e-05,28,2.612705113908298e-05,0.0009685302633051,True
N_Ax-2 [mg/L],Chitinophagaceae.1,0.6414346772514729,6.833488506573133e-07,49,0.5263846613249189,0.0040092070688066,28,2.779567622268261e-05,0.0478147486388551,True
Ax_time [minutes],Rickettsiales.13,-0.5363715873380323,7.051952639113275e-07,75,-0.5363715873380323,7.051952639113275e-07,75,2.859156444468071e-05,2.977006009130915e-05,True
N_Ax-2 [mg/L],Leadbetterella.18,-0.6407749089560787,7.074716309309195e-07,49,-0.634719337340242,0.0002857110753421,28,2.862217216535037e-05,0.0054945515568255,True
peakN2O [mg/L],Ca_Competibacter.191,-0.589847074655995,7.074218422945688e-07,60,-0.5509567008901108,1.3079280872187971e-05,55,2.862217216535037e-05,0.0004057811313917,True
N_Ax-2 [mg/L],Ca_Bealeia.3,0.6405671512324083,7.152304779313147e-07,49,0.6951824657491599,4.028938219271049e-05,28,2.8904991119404636e-05,0.0010265773857486,True
N_Ax-1 [mg/L],Pseudoxanthomonas.2,0.629988507171087,7.293943731480432e-07,51,0.684720206506849,2.952964333654277e-06,37,2.944577606190464e-05,0.0001098726919209,True
N_Ax-1 [mg/L],Gemmobacter.1,-0.629443332641659,7.506059659415698e-07,51,-0.6764955355031008,4.300285588305928e-06,37,2.9943625573662416e-05,0.0001539757508707,True
N_Ax-2 [mg/L],Flavitalea.4,0.6396308492138401,7.511909236476984e-07,49,0.5456327884358606,0.0026718247184719,28,2.9943625573662416e-05,0.0343179582799305,True
Ax_time [minutes],Enterococcus.3,-0.5352153943248863,7.528683001377979e-07,75,-0.5352153943248863,7.528683001377979e-07,75,2.9943625573662416e-05,3.1277439870360485e-05,True
Ax_time [minutes],Holophagaceae.5,-0.5352153943248863,7.528683001377979e-07,75,-0.5352153943248863,7.528683001377979e-07,75,2.9943625573662416e-05,3.1277439870360485e-05,True
Ax_time [minutes],Myxococcaceae.8,-0.5353579327254988,7.468309568956481e-07,75,-0.5353579327254988,7.468309568956481e-07,75,2.9943625573662416e-05,3.1277439870360485e-05,True
Ax_time [minutes],Sandaracinobacter.1,-0.5352153943248863,7.528683001377979e-07,75,-0.5352153943248863,7.528683001377979e-07,75,2.9943625573662416e-05,3.1277439870360485e-05,True
Ax_time [minutes],Stenotrophomonas.3,-0.5352153943248863,7.528683001377979e-07,75,-0.5352153943248863,7.528683001377979e-07,75,2.9943625573662416e-05,3.1277439870360485e-05,True
Ax_time [minutes],Comamonadaceae.54,-0.5352153943248863,7.528683001377979e-07,75,-0.5352153943248863,7.528683001377979e-07,75,2.9943625573662416e-05,3.1277439870360485e-05,True
Ax_react_time [minutes],Novosphingobium.2,-0.5884138494014075,7.642237423015949e-07,60,-0.5885537118446195,9.458838467866916e-07,59,3.033113745157965e-05,3.848253349923904e-05,True
N_Ax-2 [mg/L],Desulfitobacteriales.1,0.6390474189637666,7.74442779210896e-07,49,0.6761363707971282,7.835937445473977e-05,28,3.0672010071378905e-05,0.0018165706867312,True
N_Ax-2 [mg/L],Mesorhizobium.13,0.6390164302213602,7.756963467178232e-07,49,0.6621235380222488,0.000124083259601,28,3.0689353359892843e-05,0.0026602840195809,True
peakN2O [mg/L],Sphingopyxis.18,-0.5871502884370953,8.178211768913534e-07,60,-0.5483092848153585,1.467083826663884e-05,55,3.232197666022812e-05,0.0004454651627022,True
N-Inf [mg/L],Ca_Accumulibacter.3,0.5603218087521268,8.19468857412954e-07,67,0.5987343112677517,6.886220169956355e-07,58,3.2353112025354034e-05,2.9188267817682577e-05,True
Ax_time [minutes],Paracaedibacteraceae.1,-0.5336262457662788,8.233700111695486e-07,75,-0.5336262457662788,8.233700111695486e-07,75,3.243905410497829e-05,3.4071007612591106e-05,True
Ax_time [minutes],Fluviicola.4,-0.5334407861317022,8.319918959182787e-07,75,-0.5334407861317022,8.319918959182787e-07,75,3.271023519741404e-05,3.433718132549043e-05,True
N_Ax-2 [mg/L],Sphingomonas.8,0.6374946571167708,8.396329111632195e-07,49,0.602790287358994,0.0006866378646493,28,3.297618818634252e-05,0.011179041225354,True
peakN2O [mg/L],Ignavibacteria.31,0.5862984013873233,8.559235041968559e-07,60,0.6215343552221793,4.104490589603586e-07,55,3.358094040188395e-05,1.783122601572106e-05,True
N_Ax-2 [mg/L],Flavobacterium.33,0.6370778525151163,8.579819163891536e-07,49,0.6769642380124027,7.62021158513723e-05,28,3.3626635004314484e-05,0.0017744287793571,True
N_Ax-2 [mg/L],Arenimonas.4,0.6370343935320538,8.599164540072056e-07,49,0.7766861391396708,1.178086524380837e-06,28,3.3667384580667125e-05,4.707243557162973e-05,True
N_Ax-2 [mg/L],Zoogloea.3,0.6367492985091985,8.72708251766507e-07,49,0.5255144170138426,0.0040811972661431,28,3.413269020032726e-05,0.0485625316577562,True
N_Ax-2 [mg/L],Bosea.10,0.6363878874936439,8.891788950340357e-07,49,0.7202431170018334,1.5495097013547023e-05,28,3.4740764201096145e-05,0.000465535644566,True
N_Ax-2 [mg/L],Zoogloea.2,0.636329787475583,8.918535398718792e-07,49,0.60017179764506,0.0007348332764411,28,3.480911767394134e-05,0.0118138290870596,True
N_Ax-2 [mg/L],Ca_Competibacter.115,0.6361837907856834,8.986076162579185e-07,49,0.551370585713131,0.0023563359109848,28,3.5036385038035426e-05,0.0311404949112681,True
N_Ax-2 [mg/L],Rhodanobacteraceae.8,0.6358559811996194,9.139465499112158e-07,49,0.5891741800518188,0.0009709750555837,28,3.559755583893323e-05,0.0149292174477648,True
peakN2O [mg/L],Thauera.66,-0.5847959512618655,9.272082238132746e-07,60,-0.5465443407655237,1.5829523276209564e-05,55,3.6076741903799854e-05,0.0004733163270558,True
peakN2O [mg/L],Sphingobacteriales.17,-0.5844535022181956,9.442165253963844e-07,60,-0.5466031722338516,1.5789573880847846e-05,55,3.66248935752979e-05,0.0004725723037659,True
Ax_time [minutes],Desulfovibrio.16,-0.5311865379406624,9.438298062256732e-07,75,-0.5311865379406624,9.438298062256732e-07,75,3.66248935752979e-05,3.848253349923904e-05,True
Ax_time [minutes],Defluviicoccus.3,-0.5311234132614363,9.471566620357246e-07,75,-0.5311234132614363,9.471566620357246e-07,75,3.663275416044243e-05,3.848253349923904e-05,True
denitrification rate [mg NO2–N  h−1],Dokdonella.4,-0.7010975998598826,9.473400610793486e-07,38,-0.7191882913828649,7.539330100792016e-06,30,3.663275416044243e-05,0.0002513056619994,True
peakN2O [mg/L],Cloacibacterium.9,-0.5839398286526909,9.70277947747418e-07,60,-0.5453677113989671,1.6648420003913956e-05,55,3.7442777214355494e-05,0.0004907841558672,True
N_Ax-1 [mg/L],Flexifilaceae.78,0.6239077998339895,1.0010956166973508e-06,51,0.6437540403055845,1.720082487981044e-05,37,3.855294020290463e-05,0.0005051695441761,True
N_Ax-1 [mg/L],Chelatococcus_asaccharovorans.1,-0.6237790210366105,1.0077578337407692e-06,51,-0.6914415493183205,2.15241958496684e-06,37,3.8769824636499434e-05,8.143883317499384e-05,True
N_Ax-2 [mg/L],Holophagae.5,0.6325684363001505,1.0818498387276673e-06,49,0.6425550981185459,0.000226950660769,28,4.157773256601479e-05,0.0044911889121024,True
Ax_time [minutes],Rhodoplanes.1,0.5285527746976537,1.0924211780446e-06,75,0.5285527746976537,1.0924211780446e-06,75,4.189841674202657e-05,4.404226564337651e-05,True
Ax_time [minutes],Hydrogenedensaceae.18,-0.528470840919295,1.0973794916233975e-06,75,-0.528470840919295,1.0973794916233975e-06,75,4.2002953583245504e-05,4.4072221682790635e-05,True
N_Ax-1 [mg/L],Arenimonas.4,-0.6211138567425124,1.1552664251511156e-06,51,-0.6833502224156539,3.1463729367941825e-06,37,4.408407631471676e-05,0.0001163786952069,True
Ax_time [minutes],Azonexus.7,-0.5273375907538949,1.168170913342978e-06,75,-0.5273375907538949,1.168170913342978e-06,75,4.4486265804179706e-05,4.679546470998192e-05,True
denitrification rate [mg NO2–N  h−1],Pseudoxanthomonas.23,-0.696824380850039,1.175471539477952e-06,38,-0.694082111517462,2.099794907980469e-05,30,4.467385522510903e-05,0.0006025815835655,True
N_Ax-2 [mg/L],Xanthobacteraceae.4,0.6308408647131023,1.181178996391018e-06,49,0.6751339447470213,8.104395909588804e-05,28,4.4845468959850704e-05,0.001866391204847,True
N_Ax-2 [mg/L],Xanthobacteraceae.7,0.6305734386440355,1.197292505282855e-06,49,0.7057079392752827,2.7291736827290673e-05,28,4.541142188635829e-05,0.0007535498391943,True
N_Ax-2 [mg/L],Bacteria.151,0.630460931645942,1.204132419178517e-06,49,0.6741315186969143,8.380987744316721e-05,28,4.562485626544985e-05,0.0019160208570571,True
Ax_time [minutes],Phaeodactylibacter.3,0.5262211424503195,1.242102113631742e-06,75,0.5262211424503195,1.242102113631742e-06,75,4.687471617391605e-05,4.950416124037258e-05,True
denitrification rate [mg NO2–N  h−1],Cloacibacterium.7,-0.6957441870231872,1.2406401390645404e-06,38,-0.6958735535212967,1.9584278846544654e-05,30,4.687471617391605e-05,0.0005682520724335,True
N_Ax-1 [mg/L],Ca_Pacebacteria.6,0.6196369785642524,1.2454325479417848e-06,51,0.6020973404918875,8.064393758525923e-05,37,4.6953306228767187e-05,0.0018612786948485,True
N_Ax-2 [mg/L],Ochrobactrum.1,0.6295587280067819,1.2603112733207603e-06,49,0.7830589484864577,8.409305083063426e-07,28,4.741921165869362e-05,3.4660481371270356e-05,True
Ax_time [minutes],Spirosomaceae.1,-0.5256441776490739,1.2820142915493352e-06,75,-0.5256441776490739,1.2820142915493352e-06,75,4.813950870213946e-05,5.096534888306267e-05,True
N_Ax-1 [mg/L],Ca_Leptovillus.9,0.6186892823431968,1.3066986796569758e-06,51,0.6203448024762905,4.211767353577619e-05,37,4.901748536599573e-05,0.001067094465366,True
N_Ax-2 [mg/L],Aminobacter.2,0.6287612195900791,1.3119909973411192e-06,49,0.6861606312981976,5.555039951961184e-05,28,4.91669933017526e-05,0.0013517407535548,True
N_Ax-1 [mg/L],Kapabacteriales.11,-0.618543324083844,1.316380204030065e-06,51,-0.6527955498627575,1.1925304853440782e-05,37,4.92823932105783e-05,0.0003777786863263,True
N_Ax-2 [mg/L],Bacteria.83,0.6285099909005682,1.3286747924197731e-06,49,0.7815919777911943,9.096832741481848e-07,28,4.9643881891553096e-05,3.724951119703911e-05,True
Ax_time [minutes],Rhizobiales.19,-0.5243177465017745,1.378398475037377e-06,75,-0.5243177465017745,1.378398475037377e-06,75,5.1297965008191195e-05,5.445194781866796e-05,True
denitrification rate [mg NO2–N  h−1],Rhodobacteraceae.1,0.6928400644248113,1.4326805317243492e-06,38,0.6677086869993566,5.550437289307537e-05,30,5.3265419966530274e-05,0.0013517407535548,True
N_Ax-1 [mg/L],Ca_Villigracilis.10,0.6167128169441382,1.4436094794140407e-06,51,0.6106841263494596,5.970232939591969e-05,37,5.3618762747239176e-05,0.0014415883478309,True
N_Ax-2 [mg/L],Ca_Competibacter.73,0.6267192202219526,1.4534361337444768e-06,49,0.7643498632065386,2.1959059909238575e-06,28,5.393050742814195e-05,8.298408109797315e-05,True
N_Ax-2 [mg/L],Bryobacter.12,0.6262724656334225,1.4862150218207603e-06,49,0.6857366014477354,5.637985210626341e-05,28,5.503822853937609e-05,0.0013687387315519,True
Ax_time [minutes],Paludisphaera.6,-0.5219197387940946,1.5701909597935182e-06,75,-0.5219197387940946,1.5701909597935182e-06,75,5.7806687732124384e-05,6.148640405104056e-05,True
Ax_time [minutes],Flavobacterium.18,-0.5219197387940946,1.5701909597935182e-06,75,-0.5219197387940946,1.5701909597935182e-06,75,5.7806687732124384e-05,6.148640405104056e-05,True
N_Ax-1 [mg/L],Ca_Competibacter.51,0.6149538967170568,1.5765667592712003e-06,51,0.6038399425263538,7.592341018255827e-05,37,5.78734289266056e-05,0.0017705677946365,True
Ax_time [minutes],Denitratisoma.8,-0.5218442473027521,1.5766183295620129e-06,75,-0.5218442473027521,1.5766183295620129e-06,75,5.78734289266056e-05,6.15843219489939e-05,True
N_Ax-2 [mg/L],Phycisphaeraceae.16,0.6244661370652196,1.625880416225838e-06,49,0.6016994158258099,0.0007063698661412,28,5.933438473375088e-05,0.0114324031070113,True
Ax_time [minutes],Prosthecobacter.2,-0.5212804535905505,1.6254087397114397e-06,75,-0.5212804535905505,1.6254087397114397e-06,75,5.933438473375088e-05,6.317542816578565e-05,True
Ax_time [minutes],Prototheca_moriformis.2,-0.5212842909924631,1.6250719025601872e-06,75,-0.5212842909924631,1.6250719025601872e-06,75,5.933438473375088e-05,6.317542816578565e-05,True
N_Ax-2 [mg/L],Bosea.8,0.6242488847617034,1.6434763606624156e-06,49,0.6668983082931825,0.0001063790968001,28,5.986040471434984e-05,0.0023412001314074,True
Ax_time [minutes],Rhodocyclaceae.24,-0.5206474868972337,1.6818770489518189e-06,75,-0.5206474868972337,1.6818770489518189e-06,75,6.102278106732129e-05,6.520859767295765e-05,True
denitrification rate [mg NO2–N  h−1],Micavibrionales.1,-0.6895746809099514,1.6810221037012945e-06,38,-0.7087204498939975,1.170478742062222e-05,30,6.102278106732129e-05,0.0003715914597522,True
Ax_time [minutes],Ignavibacteriales.13,0.5204447785716438,1.7003478511313552e-06,75,0.5204447785716438,1.7003478511313552e-06,75,6.157419432032458e-05,6.576215869122822e-05,True
Ax_time [minutes],Micrococcus.1,-0.5197385522091825,1.7662009537323655e-06,75,-0.5197385522091825,1.7662009537323655e-06,75,6.377477052224593e-05,6.814103212148754e-05,True
N_Ax-2 [mg/L],Desulfovibrio.18,0.6226556238142734,1.7780299987991251e-06,49,0.6130350688240477,0.0005235742357565,28,6.41403439164114e-05,0.0089749815407139,True
Ax_time [minutes],Bacteria.85,-0.5192855787258996,1.809694173465559e-06,75,-0.5192855787258996,1.809694173465559e-06,75,6.51576490685566e-05,6.956233755504991e-05,True
P removal [P%],Flavobacteriales.7,0.6379448639175647,1.8524432226333445e-06,46,0.7676246685723587,0.0035576172578495,12,6.656941380284582e-05,0.043691551648281,True
N_Ax-1 [mg/L],Phycisphaeraceae.13,-0.6112986486515011,1.8901105290638291e-06,51,-0.6750640743334299,4.585485344983633e-06,37,6.785821436643756e-05,0.0001625178907692,True
Ax_time [minutes],Phycisphaeraceae.32,-0.5183334953996158,1.9044159176221952e-06,75,-0.5183334953996158,1.9044159176221952e-06,75,6.8241570381462e-05,7.293517664485687e-05,True
Ax_time [minutes],Rhizobiales.5,0.5181046209729367,1.9278715794912716e-06,75,0.5181046209729367,1.9278715794912716e-06,75,6.895073020756569e-05,7.365361749369454e-05,True
specific denitrification rates [mg NO2–N g−1 VSS−1 h−1],Rhizobiales.5,0.7953846153846152,2.01735152182043e-06,25,0.8197802197802198,0.0003314369569353,14,7.180969821049543e-05,0.0061633565292802,True
MLSS [avg],Ca_Caldilinea.2,0.5817952007393766,2.0702355307636633e-06,57,0.5950788124161632,2.0778321947227177e-06,54,7.355298568931335e-05,7.890300404411049e-05,True
N_Ax-1 [mg/L],Terrimicrobium.3,0.6092502708532735,2.090262484288958e-06,51,0.675979582415392,4.4011559379701696e-06,37,7.412452966199063e-05,0.0001570496668377,True
Ax_time [minutes],Pirellulaceae.44,0.5163338515966167,2.118746507963773e-06,75,0.5163338515966167,2.118746507963773e-06,75,7.485242944801593e-05,8.026159778839578e-05,True
N removal (ppm) [N-ppn],Ca_Villigracilis.4,0.6243275857140728,2.1168770447113537e-06,48,0.6842656834028435,0.0001157491968328,26,7.485242944801593e-05,0.0025063690663796,True
denitrification rate [mg NO2–N  h−1],Ca_Competibacter.109,-0.6845072220352678,2.14566041986475e-06,38,-0.6655538036642804,5.984022978015874e-05,30,7.573215131089234e-05,0.0014426968849227,True
denitrification rate [mg NO2–N  h−1],Puniceicoccaceae.5,-0.6840532822464427,2.192569213416541e-06,38,-0.6982526084051303,1.783921427007374e-05,30,7.731529208509592e-05,0.0005205067858559,True
Ax_time [minutes],Gammaproteobacteria.7,-0.5155830965995513,2.2049189823117105e-06,75,-0.5155830965995513,2.2049189823117105e-06,75,7.760531029885698e-05,8.312438557594846e-05,True
DO_An-1 [mg/L],Xanthobacteraceae.12,-0.7935529869362191,2.213495368854249e-06,25,-0.6965102676992286,0.0018940187481396,17,7.783435818050571e-05,0.025751101887364,True
Ax_time [minutes],Comamonadaceae.69,-0.5153991138138091,2.2265337476939575e-06,75,-0.5153991138138091,2.2265337476939575e-06,75,7.814676516509808e-05,8.373795866926699e-05,True
Ax_time [minutes],Ferruginibacter.2,-0.5150465127771168,2.2685160220913617e-06,75,-0.5150465127771168,2.2685160220913617e-06,75,7.932427075389172e-05,8.511276740301155e-05,True
N_Ax-2 [mg/L],Rhodobacteraceae.1,-0.6171292611817802,2.328199606988152e-06,49,-0.6106184187535101,0.0005586205655853,28,8.126021355559296e-05,0.0094416477422522,True
N_Ax-2 [mg/L],Rhodocyclaceae.24,0.617021050320937,2.3404017100256182e-06,49,0.6623130437823893,0.0001233337711446,28,8.161039327128255e-05,0.0026478350894758,True
N_Ax-2 [mg/L],Babeliales.18,0.6165680473372781,2.3921306501983467e-06,49,0.7733716976575009,1.397888234794734e-06,28,8.33369589941785e-05,5.51524055000901e-05,True
denitrification rate [mg NO2–N  h−1],Pedobacter.6,-0.6821327957547875,2.401633668288027e-06,38,-0.6792201693344623,3.675273232431009e-05,30,8.359062605859114e-05,0.0009668859020464,True
denitrification rate [mg NO2–N  h−1],Flavobacterium.25,-0.6820677062506102,2.409029753231959e-06,38,-0.6841883805681902,3.0589363253193985e-05,30,8.377055865559378e-05,0.0008285543763382,True
N_Ax-1 [mg/L],Bryobacter.8,0.6062768566959769,2.4160826114216633e-06,51,0.6621485286561287,8.059446830301323e-06,37,8.393823476891974e-05,0.0002652165755263,True
denitrification rate [mg NO2–N  h−1],Cloacibacterium.14,-0.6811725525089598,2.5128895654086907e-06,38,-0.7082446389172308,1.1935811966761195e-05,30,8.722091319049998e-05,0.0003777786863263,True
N removal (ppm) [N-ppn],Azonexus.12,0.6205345225124335,2.5414987610612737e-06,48,0.5915106879529429,0.0014593673413075,26,8.805146490325085e-05,0.0205820665591065,True
Ax_time [minutes],Ca_Competibacter.107,-0.5125559109843402,2.586944734624939e-06,75,-0.5125559109843402,2.586944734624939e-06,75,8.946120922818319e-05,9.671288265345151e-05,True
denitrification rate [mg NO2–N  h−1],Rhodocyclaceae.24,-0.6802123092631323,2.628858577088349e-06,38,-0.706341395010164,1.2901529584264524e-05,30,9.082718453897993e-05,0.0004024659908672,True
N_Ax-2 [mg/L],Idiomarina_sp..1,0.6142857142857142,2.6692841878182083e-06,49,0.6109318704609856,0.0005539620329392,28,9.205482820042172e-05,0.0093871275662742,True
specific denitrification rates [mg NO2–N g−1 VSS−1 h−1],Leadbetterella.18,0.7890687480536235,2.7674149799783216e-06,25,0.8637362637362638,6.846377605646036e-05,14,9.51773204951411e-05,0.001609771214233,True
Ax_time [minutes],Ca_Competibacter.24,-0.5110840348744939,2.794396490018e-06,75,-0.5110840348744939,2.794396490018e-06,75,9.592989775267084e-05,0.0001042200241449,True
N_Ax-1 [mg/L],Aquimonas.4,0.6030918866106374,2.8170478040886637e-06,51,0.5709146924574188,0.0002242508447196,37,9.661934697250316e-05,0.0044461769882905,True
N_Ax-2 [mg/L],Oikopleura.1,0.6129840105565643,2.840411177295726e-06,49,0.6681169623962727,0.0001022358022628,28,9.7331940387752e-05,0.0022678417070561,True
N_Ax-1 [mg/L],Cloacibacterium.7,-0.6026126375176147,2.8824756548792726e-06,51,-0.6815707160137522,3.4149185632657267e-06,37,9.868348181513434e-05,0.0001255713196428,True
N_Ax-2 [mg/L],Paracoccus.13,-0.6124454581160964,2.914143576960915e-06,49,-0.5688621024823248,0.0015840684064048,28,9.96769564392313e-05,0.022171302826994,True
N_Ax-2 [mg/L],Myxococcaceae.8,0.6123415046491969,2.928578544065234e-06,49,0.6353566197669603,0.0002804763473956,28,0.0001000797163673,0.0054071426628229,True
specific denitrification rates [mg NO2–N g−1 VSS−1 h−1],Ca_Competibacter.109,-0.7876923076923077,2.9606398833553913e-06,25,-0.8549450549450549,9.766040002967746e-05,14,0.0001009919089857,0.0021880115052363,True
MLSS [avg],Thermomicrobiales.15,0.5744271063599835,2.9776763300257026e-06,57,0.6163618119390578,6.977459452687367e-07,54,0.0001014810434032,2.9535086800673675e-05,True
Ax_time [minutes],Pseudomonas.8,-0.5094813716214786,3.038004461833764e-06,75,-0.5094813716214786,3.038004461833764e-06,75,0.0001032564750465,0.0001126359904844,True
N_Ax-2 [mg/L],Comamonadaceae.27,0.6107289918224585,3.1611588149980545e-06,49,0.6319677283963653,0.00030931350003,28,0.0001072485125467,0.0058621916869741,True
Ax_time [minutes],Lysobacter.2,0.50863534591599,3.1745102744901204e-06,75,0.50863534591599,3.1745102744901204e-06,75,0.0001074109254295,0.0001171431638466,True
denitrification rate [mg NO2–N  h−1],Thauera.73,-0.6760433622444838,3.1915435710655545e-06,38,-0.6690406629202179,5.296689084394615e-05,30,0.0001078902307828,0.0012999683084594,True
peakN2O [mg/L],Flexifilaceae.78,0.5598177200355641,3.312351948686537e-06,60,0.606887097953767,9.02223362814013e-07,55,0.0001116731559761,3.6992337252319395e-05,True
denitrification rate [mg NO2–N  h−1],Bacteria.119,-0.6749198276335576,3.3610327799171225e-06,38,-0.7006239284884969,1.6240192677643186e-05,30,0.000113044895351,0.0004819204196092,True
N_Ax-2 [mg/L],Ca_Competibacter.136,0.6089056021293398,3.4447335598087633e-06,49,0.7032018741500154,2.99886524890378e-05,28,0.0001153096976759,0.0008179339773662,True
N_Ax-2 [mg/L],Ca_Competibacter.202,0.6086769181675671,3.4819172078877853e-06,49,0.5990326336196132,0.0007567054555921,28,0.0001164507866193,0.0121096037347464,True
denitrification rate [mg NO2–N  h−1],Arenimonas.6,-0.6739707281652528,3.5105970699979333e-06,38,-0.6873089559394961,2.720901141326428e-05,30,0.0001172016102561,0.0007519276228973,True
Ax_time [minutes],Thauera.57,-0.5065364097542416,3.538454048287425e-06,75,-0.5065364097542416,3.538454048287425e-06,75,0.0001178179943069,0.0001295065923904,True
peakN2O [mg/L],Sphingobacteriales.16,-0.557967684086355,3.6250852321098666e-06,60,-0.5107987667504189,6.757650847972373e-05,55,0.0001201364171023,0.0015936877932142,True
Ax_time [minutes],Plasticicumulans.4,-0.5060551907650224,3.627241723011954e-06,75,-0.5060551907650224,3.627241723011954e-06,75,0.0001201364171023,0.0001321394470197,True
Ax_time [minutes],Ca_Competibacter.111,-0.5060551907650224,3.627241723011954e-06,75,-0.5060551907650224,3.627241723011954e-06,75,0.0001201364171023,0.0001321394470197,True
N_Ax-1 [mg/L],Bdellovibrio.18,-0.5977203200774136,3.6360977491162544e-06,51,-0.7062959543989766,1.0377072318431782e-06,37,0.0001203238151367,4.194423329122826e-05,True
N removal (ppm) [N-ppn],Luteimonas.1,-0.6128201973160824,3.6590841840411273e-06,48,-0.5989342740319793,0.0012255430091779,26,0.0001208718546308,0.018038658857755,True
N_Ax-2 [mg/L],Gemmatimonadaceae.3,0.607543751063352,3.671721250829604e-06,49,0.6872385687748169,5.349049299675148e-05,28,0.0001209226711868,0.0013105147778695,True
Ax_time [minutes],Diaphorobacter.1,-0.5058089559192213,3.673478090807309e-06,75,-0.5058089559192213,3.673478090807309e-06,75,0.0001209226711868,0.0001335136892193,True
Ax_time [minutes],Runella.5,-0.5057561565748928,3.683464161732177e-06,75,-0.5057561565748928,3.683464161732177e-06,75,0.0001210395974542,0.0001335670946784,True
denitrification rate [mg NO2–N  h−1],Rhizobiales.5,0.672795953605819,3.704169782077018e-06,38,0.7784085790682237,4.097105440321908e-07,30,0.0001216137766585,1.782382929835464e-05,True
N_Ax-2 [mg/L],Holophagaceae.9,0.607328606135039,3.7088236419199854e-06,49,0.6536317033234785,0.0001620962350033,28,0.0001216604093524,0.0033737959569445,True
